source,target,relation,relation_id
408,3607,HAS_EXPENDITURE,3
429,108,TO_DESTINATION,0
250,3573,HAS_PURPOSE,1
382,3608,HAS_EXPENDITURE,3
406,3619,HAS_EXPENDITURE,3
349,3620,HAS_EXPENDITURE,3
434,3608,HAS_EXPENDITURE,3
414,3613,HAS_EXPENDITURE,3
341,107,TO_DESTINATION,0
349,3622,HAS_EXPENDITURE,3
391,3620,HAS_EXPENDITURE,3
293,3609,HAS_EXPENDITURE,3
395,3618,HAS_EXPENDITURE,3
388,3618,HAS_EXPENDITURE,3
306,3608,HAS_EXPENDITURE,3
317,3620,HAS_EXPENDITURE,3
217,3620,HAS_EXPENDITURE,3
440,3576,HAS_PURPOSE,1
370,111,TO_DESTINATION,0
409,88,TO_DESTINATION,0
426,3612,HAS_EXPENDITURE,3
439,3622,HAS_EXPENDITURE,3
222,3606,HAS_EXPENDITURE,3
429,3623,HAS_EXPENDITURE,3
295,3573,HAS_PURPOSE,1
283,3619,HAS_EXPENDITURE,3
343,3618,HAS_EXPENDITURE,3
418,3606,HAS_EXPENDITURE,3
439,3621,HAS_EXPENDITURE,3
286,3616,HAS_EXPENDITURE,3
294,3622,HAS_EXPENDITURE,3
439,3606,HAS_EXPENDITURE,3
331,3616,HAS_EXPENDITURE,3
369,3617,HAS_EXPENDITURE,3
396,3622,HAS_EXPENDITURE,3
387,95,TO_DESTINATION,0
221,45,TO_DESTINATION,0
293,3617,HAS_EXPENDITURE,3
281,3609,HAS_EXPENDITURE,3
260,3607,HAS_EXPENDITURE,3
295,3608,HAS_EXPENDITURE,3
317,3607,HAS_EXPENDITURE,3
326,3619,HAS_EXPENDITURE,3
296,3619,HAS_EXPENDITURE,3
269,93,TO_DESTINATION,0
289,3621,HAS_EXPENDITURE,3
349,3612,HAS_EXPENDITURE,3
220,3607,HAS_EXPENDITURE,3
329,3619,HAS_EXPENDITURE,3
429,3615,HAS_EXPENDITURE,3
304,3581,IN_YEAR,2
280,3622,HAS_EXPENDITURE,3
342,3614,HAS_EXPENDITURE,3
328,3617,HAS_EXPENDITURE,3
348,3618,HAS_EXPENDITURE,3
350,3609,HAS_EXPENDITURE,3
435,3617,HAS_EXPENDITURE,3
351,3623,HAS_EXPENDITURE,3
285,3607,HAS_EXPENDITURE,3
214,3615,HAS_EXPENDITURE,3
256,3609,HAS_EXPENDITURE,3
268,3620,HAS_EXPENDITURE,3
302,3607,HAS_EXPENDITURE,3
265,118,TO_DESTINATION,0
227,3612,HAS_EXPENDITURE,3
439,3607,HAS_EXPENDITURE,3
313,108,TO_DESTINATION,0
356,3609,HAS_EXPENDITURE,3
235,3623,HAS_EXPENDITURE,3
222,3620,HAS_EXPENDITURE,3
336,3609,HAS_EXPENDITURE,3
367,3622,HAS_EXPENDITURE,3
389,3623,HAS_EXPENDITURE,3
227,3608,HAS_EXPENDITURE,3
388,3606,HAS_EXPENDITURE,3
314,3613,HAS_EXPENDITURE,3
262,57,TO_DESTINATION,0
252,3573,HAS_PURPOSE,1
392,71,TO_DESTINATION,0
316,3617,HAS_EXPENDITURE,3
223,105,TO_DESTINATION,0
397,3621,HAS_EXPENDITURE,3
244,3609,HAS_EXPENDITURE,3
239,63,TO_DESTINATION,0
364,3621,HAS_EXPENDITURE,3
413,3622,HAS_EXPENDITURE,3
244,3610,HAS_EXPENDITURE,3
221,3618,HAS_EXPENDITURE,3
410,3616,HAS_EXPENDITURE,3
327,3619,HAS_EXPENDITURE,3
319,3619,HAS_EXPENDITURE,3
410,3610,HAS_EXPENDITURE,3
226,3573,HAS_PURPOSE,1
382,3620,HAS_EXPENDITURE,3
432,3620,HAS_EXPENDITURE,3
233,115,TO_DESTINATION,0
226,3615,HAS_EXPENDITURE,3
260,3610,HAS_EXPENDITURE,3
237,3617,HAS_EXPENDITURE,3
380,3606,HAS_EXPENDITURE,3
222,104,TO_DESTINATION,0
313,3609,HAS_EXPENDITURE,3
394,73,TO_DESTINATION,0
298,3616,HAS_EXPENDITURE,3
225,3619,HAS_EXPENDITURE,3
292,3617,HAS_EXPENDITURE,3
401,3610,HAS_EXPENDITURE,3
312,3615,HAS_EXPENDITURE,3
394,3621,HAS_EXPENDITURE,3
218,3609,HAS_EXPENDITURE,3
322,3618,HAS_EXPENDITURE,3
223,3612,HAS_EXPENDITURE,3
241,3620,HAS_EXPENDITURE,3
267,3609,HAS_EXPENDITURE,3
368,3623,HAS_EXPENDITURE,3
324,3611,HAS_EXPENDITURE,3
249,3617,HAS_EXPENDITURE,3
410,3612,HAS_EXPENDITURE,3
234,3609,HAS_EXPENDITURE,3
416,3576,HAS_PURPOSE,1
238,3610,HAS_EXPENDITURE,3
357,117,TO_DESTINATION,0
279,3620,HAS_EXPENDITURE,3
222,3613,HAS_EXPENDITURE,3
332,3608,HAS_EXPENDITURE,3
231,3619,HAS_EXPENDITURE,3
396,3606,HAS_EXPENDITURE,3
406,3615,HAS_EXPENDITURE,3
432,3621,HAS_EXPENDITURE,3
309,3619,HAS_EXPENDITURE,3
346,3618,HAS_EXPENDITURE,3
419,40,TO_DESTINATION,0
242,3623,HAS_EXPENDITURE,3
245,3618,HAS_EXPENDITURE,3
281,3610,HAS_EXPENDITURE,3
416,3619,HAS_EXPENDITURE,3
354,122,TO_DESTINATION,0
323,3606,HAS_EXPENDITURE,3
294,3612,HAS_EXPENDITURE,3
227,3617,HAS_EXPENDITURE,3
386,3617,HAS_EXPENDITURE,3
439,3615,HAS_EXPENDITURE,3
218,3611,HAS_EXPENDITURE,3
257,3609,HAS_EXPENDITURE,3
347,3581,IN_YEAR,2
370,53,TO_DESTINATION,0
287,3618,HAS_EXPENDITURE,3
366,3607,HAS_EXPENDITURE,3
443,3613,HAS_EXPENDITURE,3
296,3615,HAS_EXPENDITURE,3
360,3608,HAS_EXPENDITURE,3
351,3613,HAS_EXPENDITURE,3
370,3610,HAS_EXPENDITURE,3
422,3576,HAS_PURPOSE,1
300,3606,HAS_EXPENDITURE,3
301,3607,HAS_EXPENDITURE,3
271,3609,HAS_EXPENDITURE,3
406,85,TO_DESTINATION,0
441,3622,HAS_EXPENDITURE,3
438,3609,HAS_EXPENDITURE,3
402,3606,HAS_EXPENDITURE,3
358,3616,HAS_EXPENDITURE,3
296,3610,HAS_EXPENDITURE,3
324,3615,HAS_EXPENDITURE,3
395,3620,HAS_EXPENDITURE,3
417,3610,HAS_EXPENDITURE,3
311,3620,HAS_EXPENDITURE,3
287,3621,HAS_EXPENDITURE,3
249,3616,HAS_EXPENDITURE,3
387,3622,HAS_EXPENDITURE,3
298,3618,HAS_EXPENDITURE,3
345,111,TO_DESTINATION,0
253,3609,HAS_EXPENDITURE,3
364,76,TO_DESTINATION,0
390,98,TO_DESTINATION,0
216,3614,HAS_EXPENDITURE,3
293,3618,HAS_EXPENDITURE,3
278,3617,HAS_EXPENDITURE,3
408,58,TO_DESTINATION,0
429,3620,HAS_EXPENDITURE,3
414,3614,HAS_EXPENDITURE,3
424,3611,HAS_EXPENDITURE,3
389,68,TO_DESTINATION,0
316,3610,HAS_EXPENDITURE,3
353,3608,HAS_EXPENDITURE,3
325,3611,HAS_EXPENDITURE,3
235,3622,HAS_EXPENDITURE,3
357,3575,HAS_PURPOSE,1
412,3612,HAS_EXPENDITURE,3
415,3622,HAS_EXPENDITURE,3
266,3615,HAS_EXPENDITURE,3
385,3608,HAS_EXPENDITURE,3
292,3619,HAS_EXPENDITURE,3
435,3607,HAS_EXPENDITURE,3
323,3613,HAS_EXPENDITURE,3
369,3622,HAS_EXPENDITURE,3
241,3608,HAS_EXPENDITURE,3
291,3606,HAS_EXPENDITURE,3
378,3612,HAS_EXPENDITURE,3
303,3575,HAS_PURPOSE,1
269,122,TO_DESTINATION,0
308,3620,HAS_EXPENDITURE,3
370,3606,HAS_EXPENDITURE,3
253,3607,HAS_EXPENDITURE,3
338,3614,HAS_EXPENDITURE,3
261,3581,IN_YEAR,2
275,3620,HAS_EXPENDITURE,3
229,3613,HAS_EXPENDITURE,3
266,3613,HAS_EXPENDITURE,3
340,3615,HAS_EXPENDITURE,3
363,103,TO_DESTINATION,0
279,3611,HAS_EXPENDITURE,3
378,3622,HAS_EXPENDITURE,3
440,3623,HAS_EXPENDITURE,3
425,3609,HAS_EXPENDITURE,3
380,3617,HAS_EXPENDITURE,3
270,3615,HAS_EXPENDITURE,3
368,3607,HAS_EXPENDITURE,3
228,3612,HAS_EXPENDITURE,3
383,3609,HAS_EXPENDITURE,3
377,3609,HAS_EXPENDITURE,3
339,47,TO_DESTINATION,0
382,3575,HAS_PURPOSE,1
288,83,TO_DESTINATION,0
264,3610,HAS_EXPENDITURE,3
297,3623,HAS_EXPENDITURE,3
376,3618,HAS_EXPENDITURE,3
358,3607,HAS_EXPENDITURE,3
363,3619,HAS_EXPENDITURE,3
289,3620,HAS_EXPENDITURE,3
233,3616,HAS_EXPENDITURE,3
316,3611,HAS_EXPENDITURE,3
233,3623,HAS_EXPENDITURE,3
284,3615,HAS_EXPENDITURE,3
417,3619,HAS_EXPENDITURE,3
349,3606,HAS_EXPENDITURE,3
213,3618,HAS_EXPENDITURE,3
380,98,TO_DESTINATION,0
256,3617,HAS_EXPENDITURE,3
224,3616,HAS_EXPENDITURE,3
430,51,TO_DESTINATION,0
229,3617,HAS_EXPENDITURE,3
428,107,TO_DESTINATION,0
287,3609,HAS_EXPENDITURE,3
319,3606,HAS_EXPENDITURE,3
404,3607,HAS_EXPENDITURE,3
359,67,TO_DESTINATION,0
327,86,TO_DESTINATION,0
407,3617,HAS_EXPENDITURE,3
406,3606,HAS_EXPENDITURE,3
438,3610,HAS_EXPENDITURE,3
358,3620,HAS_EXPENDITURE,3
235,3618,HAS_EXPENDITURE,3
252,3623,HAS_EXPENDITURE,3
293,3606,HAS_EXPENDITURE,3
402,3611,HAS_EXPENDITURE,3
415,3607,HAS_EXPENDITURE,3
325,3613,HAS_EXPENDITURE,3
408,3610,HAS_EXPENDITURE,3
236,3611,HAS_EXPENDITURE,3
336,3616,HAS_EXPENDITURE,3
351,61,TO_DESTINATION,0
302,3612,HAS_EXPENDITURE,3
269,3573,HAS_PURPOSE,1
264,3607,HAS_EXPENDITURE,3
300,3617,HAS_EXPENDITURE,3
370,3619,HAS_EXPENDITURE,3
299,3609,HAS_EXPENDITURE,3
428,3622,HAS_EXPENDITURE,3
233,3573,HAS_PURPOSE,1
321,3621,HAS_EXPENDITURE,3
358,3608,HAS_EXPENDITURE,3
343,3619,HAS_EXPENDITURE,3
309,3616,HAS_EXPENDITURE,3
351,3616,HAS_EXPENDITURE,3
358,3619,HAS_EXPENDITURE,3
348,3620,HAS_EXPENDITURE,3
394,102,TO_DESTINATION,0
347,3611,HAS_EXPENDITURE,3
263,3619,HAS_EXPENDITURE,3
280,46,TO_DESTINATION,0
292,3606,HAS_EXPENDITURE,3
421,3617,HAS_EXPENDITURE,3
390,3615,HAS_EXPENDITURE,3
220,3611,HAS_EXPENDITURE,3
350,3607,HAS_EXPENDITURE,3
294,3616,HAS_EXPENDITURE,3
241,3581,IN_YEAR,2
242,3616,HAS_EXPENDITURE,3
302,3581,IN_YEAR,2
410,3614,HAS_EXPENDITURE,3
262,3608,HAS_EXPENDITURE,3
418,3616,HAS_EXPENDITURE,3
404,3623,HAS_EXPENDITURE,3
408,3619,HAS_EXPENDITURE,3
437,3617,HAS_EXPENDITURE,3
228,3610,HAS_EXPENDITURE,3
308,45,TO_DESTINATION,0
335,72,TO_DESTINATION,0
314,109,TO_DESTINATION,0
241,3615,HAS_EXPENDITURE,3
286,3613,HAS_EXPENDITURE,3
347,3610,HAS_EXPENDITURE,3
435,3616,HAS_EXPENDITURE,3
393,3581,IN_YEAR,2
301,3608,HAS_EXPENDITURE,3
405,3622,HAS_EXPENDITURE,3
419,3619,HAS_EXPENDITURE,3
247,3622,HAS_EXPENDITURE,3
236,3623,HAS_EXPENDITURE,3
388,3619,HAS_EXPENDITURE,3
214,3616,HAS_EXPENDITURE,3
348,3612,HAS_EXPENDITURE,3
266,3608,HAS_EXPENDITURE,3
247,3611,HAS_EXPENDITURE,3
282,3573,HAS_PURPOSE,1
372,3615,HAS_EXPENDITURE,3
386,3608,HAS_EXPENDITURE,3
332,3613,HAS_EXPENDITURE,3
249,3607,HAS_EXPENDITURE,3
374,116,TO_DESTINATION,0
349,58,TO_DESTINATION,0
223,3621,HAS_EXPENDITURE,3
252,3618,HAS_EXPENDITURE,3
317,3609,HAS_EXPENDITURE,3
410,3611,HAS_EXPENDITURE,3
232,85,TO_DESTINATION,0
221,3581,IN_YEAR,2
237,3622,HAS_EXPENDITURE,3
314,3622,HAS_EXPENDITURE,3
319,3607,HAS_EXPENDITURE,3
331,3609,HAS_EXPENDITURE,3
241,123,TO_DESTINATION,0
310,76,TO_DESTINATION,0
296,3581,IN_YEAR,2
371,3611,HAS_EXPENDITURE,3
266,3612,HAS_EXPENDITURE,3
408,3581,IN_YEAR,2
356,3615,HAS_EXPENDITURE,3
381,3608,HAS_EXPENDITURE,3
287,3581,IN_YEAR,2
302,39,TO_DESTINATION,0
352,3610,HAS_EXPENDITURE,3
238,3623,HAS_EXPENDITURE,3
377,3612,HAS_EXPENDITURE,3
409,3576,HAS_PURPOSE,1
322,3622,HAS_EXPENDITURE,3
281,47,TO_DESTINATION,0
334,3609,HAS_EXPENDITURE,3
297,3609,HAS_EXPENDITURE,3
440,3611,HAS_EXPENDITURE,3
373,3608,HAS_EXPENDITURE,3
283,3620,HAS_EXPENDITURE,3
412,3618,HAS_EXPENDITURE,3
327,3608,HAS_EXPENDITURE,3
407,3610,HAS_EXPENDITURE,3
266,3623,HAS_EXPENDITURE,3
278,3623,HAS_EXPENDITURE,3
228,3581,IN_YEAR,2
261,3614,HAS_EXPENDITURE,3
366,3575,HAS_PURPOSE,1
431,81,TO_DESTINATION,0
391,3617,HAS_EXPENDITURE,3
333,70,TO_DESTINATION,0
293,3573,HAS_PURPOSE,1
268,63,TO_DESTINATION,0
241,3610,HAS_EXPENDITURE,3
276,3610,HAS_EXPENDITURE,3
345,3617,HAS_EXPENDITURE,3
267,3617,HAS_EXPENDITURE,3
228,3608,HAS_EXPENDITURE,3
242,3621,HAS_EXPENDITURE,3
254,3615,HAS_EXPENDITURE,3
392,3612,HAS_EXPENDITURE,3
264,3620,HAS_EXPENDITURE,3
299,3623,HAS_EXPENDITURE,3
427,3613,HAS_EXPENDITURE,3
434,3606,HAS_EXPENDITURE,3
422,3581,IN_YEAR,2
408,3614,HAS_EXPENDITURE,3
286,3611,HAS_EXPENDITURE,3
365,3620,HAS_EXPENDITURE,3
330,3609,HAS_EXPENDITURE,3
284,3609,HAS_EXPENDITURE,3
413,3576,HAS_PURPOSE,1
260,3606,HAS_EXPENDITURE,3
303,3621,HAS_EXPENDITURE,3
443,93,TO_DESTINATION,0
291,3623,HAS_EXPENDITURE,3
292,117,TO_DESTINATION,0
281,3607,HAS_EXPENDITURE,3
250,3616,HAS_EXPENDITURE,3
344,3611,HAS_EXPENDITURE,3
258,3573,HAS_PURPOSE,1
429,3614,HAS_EXPENDITURE,3
439,60,TO_DESTINATION,0
290,3616,HAS_EXPENDITURE,3
428,3607,HAS_EXPENDITURE,3
282,3621,HAS_EXPENDITURE,3
323,3615,HAS_EXPENDITURE,3
306,3581,IN_YEAR,2
423,3609,HAS_EXPENDITURE,3
294,3610,HAS_EXPENDITURE,3
221,3609,HAS_EXPENDITURE,3
284,3618,HAS_EXPENDITURE,3
407,3618,HAS_EXPENDITURE,3
281,3612,HAS_EXPENDITURE,3
418,3623,HAS_EXPENDITURE,3
223,3609,HAS_EXPENDITURE,3
394,44,TO_DESTINATION,0
384,3616,HAS_EXPENDITURE,3
244,3620,HAS_EXPENDITURE,3
331,3619,HAS_EXPENDITURE,3
315,3622,HAS_EXPENDITURE,3
316,3575,HAS_PURPOSE,1
263,3623,HAS_EXPENDITURE,3
295,3609,HAS_EXPENDITURE,3
360,71,TO_DESTINATION,0
325,93,TO_DESTINATION,0
241,65,TO_DESTINATION,0
381,3619,HAS_EXPENDITURE,3
384,3575,HAS_PURPOSE,1
239,3612,HAS_EXPENDITURE,3
308,3607,HAS_EXPENDITURE,3
417,3620,HAS_EXPENDITURE,3
267,3608,HAS_EXPENDITURE,3
254,107,TO_DESTINATION,0
357,88,TO_DESTINATION,0
292,3621,HAS_EXPENDITURE,3
335,3622,HAS_EXPENDITURE,3
251,46,TO_DESTINATION,0
364,3608,HAS_EXPENDITURE,3
298,3610,HAS_EXPENDITURE,3
222,3623,HAS_EXPENDITURE,3
226,3619,HAS_EXPENDITURE,3
264,3616,HAS_EXPENDITURE,3
315,81,TO_DESTINATION,0
287,3573,HAS_PURPOSE,1
271,95,TO_DESTINATION,0
258,3616,HAS_EXPENDITURE,3
406,3623,HAS_EXPENDITURE,3
287,3611,HAS_EXPENDITURE,3
229,3610,HAS_EXPENDITURE,3
423,3616,HAS_EXPENDITURE,3
306,3606,HAS_EXPENDITURE,3
383,3581,IN_YEAR,2
330,3620,HAS_EXPENDITURE,3
353,3609,HAS_EXPENDITURE,3
269,3610,HAS_EXPENDITURE,3
225,3581,IN_YEAR,2
283,107,TO_DESTINATION,0
294,3620,HAS_EXPENDITURE,3
431,3620,HAS_EXPENDITURE,3
294,3613,HAS_EXPENDITURE,3
413,3621,HAS_EXPENDITURE,3
215,3613,HAS_EXPENDITURE,3
373,3606,HAS_EXPENDITURE,3
429,3610,HAS_EXPENDITURE,3
416,3616,HAS_EXPENDITURE,3
323,3620,HAS_EXPENDITURE,3
341,3617,HAS_EXPENDITURE,3
321,60,TO_DESTINATION,0
260,3619,HAS_EXPENDITURE,3
263,3614,HAS_EXPENDITURE,3
238,91,TO_DESTINATION,0
261,3609,HAS_EXPENDITURE,3
300,95,TO_DESTINATION,0
414,3621,HAS_EXPENDITURE,3
214,3611,HAS_EXPENDITURE,3
246,3615,HAS_EXPENDITURE,3
441,3621,HAS_EXPENDITURE,3
430,3622,HAS_EXPENDITURE,3
393,3610,HAS_EXPENDITURE,3
278,3622,HAS_EXPENDITURE,3
327,3621,HAS_EXPENDITURE,3
233,3607,HAS_EXPENDITURE,3
326,3616,HAS_EXPENDITURE,3
255,3607,HAS_EXPENDITURE,3
408,87,TO_DESTINATION,0
413,3620,HAS_EXPENDITURE,3
421,3611,HAS_EXPENDITURE,3
418,3581,IN_YEAR,2
318,3610,HAS_EXPENDITURE,3
425,3613,HAS_EXPENDITURE,3
269,3620,HAS_EXPENDITURE,3
254,3621,HAS_EXPENDITURE,3
379,3617,HAS_EXPENDITURE,3
362,73,TO_DESTINATION,0
344,3620,HAS_EXPENDITURE,3
236,3612,HAS_EXPENDITURE,3
361,3615,HAS_EXPENDITURE,3
221,3621,HAS_EXPENDITURE,3
285,3581,IN_YEAR,2
337,3623,HAS_EXPENDITURE,3
228,52,TO_DESTINATION,0
377,3575,HAS_PURPOSE,1
284,79,TO_DESTINATION,0
297,3611,HAS_EXPENDITURE,3
322,3614,HAS_EXPENDITURE,3
301,38,TO_DESTINATION,0
297,3614,HAS_EXPENDITURE,3
310,3616,HAS_EXPENDITURE,3
417,3622,HAS_EXPENDITURE,3
265,3620,HAS_EXPENDITURE,3
327,3610,HAS_EXPENDITURE,3
215,3581,IN_YEAR,2
312,3609,HAS_EXPENDITURE,3
283,3610,HAS_EXPENDITURE,3
437,3576,HAS_PURPOSE,1
276,3614,HAS_EXPENDITURE,3
294,3608,HAS_EXPENDITURE,3
351,3618,HAS_EXPENDITURE,3
232,3607,HAS_EXPENDITURE,3
410,3621,HAS_EXPENDITURE,3
277,3623,HAS_EXPENDITURE,3
289,3610,HAS_EXPENDITURE,3
250,3581,IN_YEAR,2
272,3607,HAS_EXPENDITURE,3
313,3617,HAS_EXPENDITURE,3
332,3607,HAS_EXPENDITURE,3
333,3617,HAS_EXPENDITURE,3
319,3621,HAS_EXPENDITURE,3
225,78,TO_DESTINATION,0
422,3620,HAS_EXPENDITURE,3
292,3618,HAS_EXPENDITURE,3
266,90,TO_DESTINATION,0
404,3610,HAS_EXPENDITURE,3
242,3620,HAS_EXPENDITURE,3
347,113,TO_DESTINATION,0
291,3611,HAS_EXPENDITURE,3
299,3613,HAS_EXPENDITURE,3
387,37,TO_DESTINATION,0
273,3614,HAS_EXPENDITURE,3
317,3615,HAS_EXPENDITURE,3
303,3616,HAS_EXPENDITURE,3
326,3608,HAS_EXPENDITURE,3
391,3581,IN_YEAR,2
275,3606,HAS_EXPENDITURE,3
365,3575,HAS_PURPOSE,1
218,3610,HAS_EXPENDITURE,3
357,3607,HAS_EXPENDITURE,3
225,3609,HAS_EXPENDITURE,3
277,3606,HAS_EXPENDITURE,3
299,3610,HAS_EXPENDITURE,3
267,3614,HAS_EXPENDITURE,3
354,3609,HAS_EXPENDITURE,3
215,3617,HAS_EXPENDITURE,3
273,3608,HAS_EXPENDITURE,3
245,69,TO_DESTINATION,0
349,3575,HAS_PURPOSE,1
292,3615,HAS_EXPENDITURE,3
309,3615,HAS_EXPENDITURE,3
391,3622,HAS_EXPENDITURE,3
227,3622,HAS_EXPENDITURE,3
412,3611,HAS_EXPENDITURE,3
244,3612,HAS_EXPENDITURE,3
390,3614,HAS_EXPENDITURE,3
361,3575,HAS_PURPOSE,1
305,3609,HAS_EXPENDITURE,3
433,3620,HAS_EXPENDITURE,3
404,3619,HAS_EXPENDITURE,3
226,3612,HAS_EXPENDITURE,3
299,3620,HAS_EXPENDITURE,3
320,3617,HAS_EXPENDITURE,3
329,66,TO_DESTINATION,0
317,3623,HAS_EXPENDITURE,3
311,3581,IN_YEAR,2
374,3609,HAS_EXPENDITURE,3
407,3614,HAS_EXPENDITURE,3
309,3607,HAS_EXPENDITURE,3
247,100,TO_DESTINATION,0
434,3619,HAS_EXPENDITURE,3
228,3616,HAS_EXPENDITURE,3
332,3618,HAS_EXPENDITURE,3
340,3621,HAS_EXPENDITURE,3
383,3619,HAS_EXPENDITURE,3
416,3606,HAS_EXPENDITURE,3
262,3611,HAS_EXPENDITURE,3
318,3616,HAS_EXPENDITURE,3
290,3573,HAS_PURPOSE,1
401,3618,HAS_EXPENDITURE,3
409,3607,HAS_EXPENDITURE,3
403,82,TO_DESTINATION,0
416,3610,HAS_EXPENDITURE,3
368,3608,HAS_EXPENDITURE,3
281,3618,HAS_EXPENDITURE,3
236,118,TO_DESTINATION,0
415,3576,HAS_PURPOSE,1
373,3612,HAS_EXPENDITURE,3
331,3623,HAS_EXPENDITURE,3
356,3619,HAS_EXPENDITURE,3
347,3619,HAS_EXPENDITURE,3
414,3622,HAS_EXPENDITURE,3
334,3623,HAS_EXPENDITURE,3
410,3623,HAS_EXPENDITURE,3
399,3621,HAS_EXPENDITURE,3
306,3621,HAS_EXPENDITURE,3
260,3581,IN_YEAR,2
318,3581,IN_YEAR,2
438,3615,HAS_EXPENDITURE,3
407,3622,HAS_EXPENDITURE,3
354,64,TO_DESTINATION,0
414,3610,HAS_EXPENDITURE,3
243,3618,HAS_EXPENDITURE,3
394,3622,HAS_EXPENDITURE,3
334,3617,HAS_EXPENDITURE,3
359,3610,HAS_EXPENDITURE,3
410,89,TO_DESTINATION,0
356,3617,HAS_EXPENDITURE,3
259,3623,HAS_EXPENDITURE,3
238,3616,HAS_EXPENDITURE,3
323,3610,HAS_EXPENDITURE,3
268,3612,HAS_EXPENDITURE,3
305,3612,HAS_EXPENDITURE,3
335,3615,HAS_EXPENDITURE,3
311,3613,HAS_EXPENDITURE,3
282,3617,HAS_EXPENDITURE,3
293,89,TO_DESTINATION,0
224,3614,HAS_EXPENDITURE,3
266,3614,HAS_EXPENDITURE,3
368,3575,HAS_PURPOSE,1
225,3615,HAS_EXPENDITURE,3
321,3623,HAS_EXPENDITURE,3
264,3608,HAS_EXPENDITURE,3
216,40,TO_DESTINATION,0
332,3614,HAS_EXPENDITURE,3
341,3618,HAS_EXPENDITURE,3
340,3607,HAS_EXPENDITURE,3
351,3617,HAS_EXPENDITURE,3
354,3614,HAS_EXPENDITURE,3
351,3575,HAS_PURPOSE,1
342,3622,HAS_EXPENDITURE,3
317,83,TO_DESTINATION,0
441,3618,HAS_EXPENDITURE,3
360,3618,HAS_EXPENDITURE,3
269,3619,HAS_EXPENDITURE,3
218,42,TO_DESTINATION,0
334,3622,HAS_EXPENDITURE,3
225,3621,HAS_EXPENDITURE,3
236,3613,HAS_EXPENDITURE,3
315,3615,HAS_EXPENDITURE,3
440,3616,HAS_EXPENDITURE,3
325,3607,HAS_EXPENDITURE,3
253,106,TO_DESTINATION,0
366,3611,HAS_EXPENDITURE,3
255,108,TO_DESTINATION,0
310,3615,HAS_EXPENDITURE,3
393,101,TO_DESTINATION,0
287,3622,HAS_EXPENDITURE,3
345,3611,HAS_EXPENDITURE,3
283,3606,HAS_EXPENDITURE,3
251,3619,HAS_EXPENDITURE,3
229,3615,HAS_EXPENDITURE,3
219,3616,HAS_EXPENDITURE,3
227,80,TO_DESTINATION,0
284,3620,HAS_EXPENDITURE,3
259,3606,HAS_EXPENDITURE,3
230,3619,HAS_EXPENDITURE,3
256,3613,HAS_EXPENDITURE,3
418,3608,HAS_EXPENDITURE,3
437,116,TO_DESTINATION,0
248,3581,IN_YEAR,2
291,3614,HAS_EXPENDITURE,3
299,3581,IN_YEAR,2
330,3615,HAS_EXPENDITURE,3
309,3610,HAS_EXPENDITURE,3
314,3609,HAS_EXPENDITURE,3
254,3616,HAS_EXPENDITURE,3
397,3623,HAS_EXPENDITURE,3
379,3612,HAS_EXPENDITURE,3
277,3618,HAS_EXPENDITURE,3
392,100,TO_DESTINATION,0
387,3621,HAS_EXPENDITURE,3
415,3608,HAS_EXPENDITURE,3
349,3607,HAS_EXPENDITURE,3
282,3619,HAS_EXPENDITURE,3
267,3616,HAS_EXPENDITURE,3
350,3618,HAS_EXPENDITURE,3
309,3575,HAS_PURPOSE,1
442,3620,HAS_EXPENDITURE,3
371,3610,HAS_EXPENDITURE,3
218,3606,HAS_EXPENDITURE,3
430,80,TO_DESTINATION,0
343,3611,HAS_EXPENDITURE,3
432,3581,IN_YEAR,2
215,3619,HAS_EXPENDITURE,3
216,3617,HAS_EXPENDITURE,3
249,3623,HAS_EXPENDITURE,3
230,83,TO_DESTINATION,0
439,3611,HAS_EXPENDITURE,3
249,3609,HAS_EXPENDITURE,3
309,3612,HAS_EXPENDITURE,3
319,3617,HAS_EXPENDITURE,3
369,110,TO_DESTINATION,0
379,68,TO_DESTINATION,0
402,3623,HAS_EXPENDITURE,3
300,3611,HAS_EXPENDITURE,3
291,3612,HAS_EXPENDITURE,3
218,3619,HAS_EXPENDITURE,3
297,3618,HAS_EXPENDITURE,3
322,119,TO_DESTINATION,0
385,93,TO_DESTINATION,0
255,3581,IN_YEAR,2
218,3622,HAS_EXPENDITURE,3
331,3614,HAS_EXPENDITURE,3
286,3573,HAS_PURPOSE,1
270,3619,HAS_EXPENDITURE,3
371,3617,HAS_EXPENDITURE,3
373,3613,HAS_EXPENDITURE,3
402,3620,HAS_EXPENDITURE,3
267,3606,HAS_EXPENDITURE,3
372,3619,HAS_EXPENDITURE,3
373,85,TO_DESTINATION,0
372,3623,HAS_EXPENDITURE,3
310,3575,HAS_PURPOSE,1
233,3613,HAS_EXPENDITURE,3
315,3616,HAS_EXPENDITURE,3
416,3621,HAS_EXPENDITURE,3
255,3620,HAS_EXPENDITURE,3
398,3621,HAS_EXPENDITURE,3
311,3623,HAS_EXPENDITURE,3
433,3581,IN_YEAR,2
278,3573,HAS_PURPOSE,1
372,3622,HAS_EXPENDITURE,3
308,3619,HAS_EXPENDITURE,3
282,3616,HAS_EXPENDITURE,3
269,3609,HAS_EXPENDITURE,3
401,3607,HAS_EXPENDITURE,3
332,3575,HAS_PURPOSE,1
