source,target,relation
368,51,TO_DESTINATION
368,80,TO_DESTINATION
368,109,TO_DESTINATION
368,3575,HAS_PURPOSE
368,3581,IN_YEAR
368,3606,HAS_EXPENDITURE
368,3607,HAS_EXPENDITURE
368,3608,HAS_EXPENDITURE
368,3609,HAS_EXPENDITURE
368,3610,HAS_EXPENDITURE
368,3611,HAS_EXPENDITURE
368,3612,HAS_EXPENDITURE
368,3613,HAS_EXPENDITURE
368,3614,HAS_EXPENDITURE
368,3615,HAS_EXPENDITURE
368,3616,HAS_EXPENDITURE
368,3617,HAS_EXPENDITURE
368,3618,HAS_EXPENDITURE
368,3619,HAS_EXPENDITURE
368,3620,HAS_EXPENDITURE
368,3621,HAS_EXPENDITURE
368,3622,HAS_EXPENDITURE
368,3623,HAS_EXPENDITURE
369,52,TO_DESTINATION
369,81,TO_DESTINATION
369,110,TO_DESTINATION
369,3575,HAS_PURPOSE
369,3581,IN_YEAR
369,3606,HAS_EXPENDITURE
369,3607,HAS_EXPENDITURE
369,3608,HAS_EXPENDITURE
369,3609,HAS_EXPENDITURE
369,3610,HAS_EXPENDITURE
369,3611,HAS_EXPENDITURE
369,3612,HAS_EXPENDITURE
369,3613,HAS_EXPENDITURE
369,3614,HAS_EXPENDITURE
369,3615,HAS_EXPENDITURE
369,3616,HAS_EXPENDITURE
369,3617,HAS_EXPENDITURE
369,3618,HAS_EXPENDITURE
369,3619,HAS_EXPENDITURE
369,3620,HAS_EXPENDITURE
369,3621,HAS_EXPENDITURE
369,3622,HAS_EXPENDITURE
369,3623,HAS_EXPENDITURE
370,53,TO_DESTINATION
370,82,TO_DESTINATION
370,111,TO_DESTINATION
370,3575,HAS_PURPOSE
370,3581,IN_YEAR
370,3606,HAS_EXPENDITURE
370,3607,HAS_EXPENDITURE
370,3608,HAS_EXPENDITURE
370,3609,HAS_EXPENDITURE
370,3610,HAS_EXPENDITURE
370,3611,HAS_EXPENDITURE
370,3612,HAS_EXPENDITURE
370,3613,HAS_EXPENDITURE
370,3614,HAS_EXPENDITURE
370,3615,HAS_EXPENDITURE
370,3616,HAS_EXPENDITURE
370,3617,HAS_EXPENDITURE
370,3618,HAS_EXPENDITURE
370,3619,HAS_EXPENDITURE
370,3620,HAS_EXPENDITURE
370,3621,HAS_EXPENDITURE
370,3622,HAS_EXPENDITURE
370,3623,HAS_EXPENDITURE
371,54,TO_DESTINATION
371,83,TO_DESTINATION
371,112,TO_DESTINATION
371,3575,HAS_PURPOSE
371,3581,IN_YEAR
371,3606,HAS_EXPENDITURE
371,3607,HAS_EXPENDITURE
371,3608,HAS_EXPENDITURE
371,3609,HAS_EXPENDITURE
371,3610,HAS_EXPENDITURE
371,3611,HAS_EXPENDITURE
371,3615,HAS_EXPENDITURE
371,3616,HAS_EXPENDITURE
371,3617,HAS_EXPENDITURE
371,3618,HAS_EXPENDITURE
371,3619,HAS_EXPENDITURE
371,3620,HAS_EXPENDITURE
371,3621,HAS_EXPENDITURE
371,3622,HAS_EXPENDITURE
371,3623,HAS_EXPENDITURE
372,55,TO_DESTINATION
372,84,TO_DESTINATION
372,113,TO_DESTINATION
372,3575,HAS_PURPOSE
372,3581,IN_YEAR
372,3606,HAS_EXPENDITURE
372,3607,HAS_EXPENDITURE
372,3608,HAS_EXPENDITURE
372,3609,HAS_EXPENDITURE
372,3610,HAS_EXPENDITURE
372,3611,HAS_EXPENDITURE
372,3615,HAS_EXPENDITURE
372,3616,HAS_EXPENDITURE
372,3617,HAS_EXPENDITURE
372,3618,HAS_EXPENDITURE
372,3619,HAS_EXPENDITURE
372,3620,HAS_EXPENDITURE
372,3621,HAS_EXPENDITURE
372,3622,HAS_EXPENDITURE
372,3623,HAS_EXPENDITURE
373,56,TO_DESTINATION
373,85,TO_DESTINATION
373,114,TO_DESTINATION
373,3575,HAS_PURPOSE
373,3581,IN_YEAR
373,3606,HAS_EXPENDITURE
373,3607,HAS_EXPENDITURE
373,3608,HAS_EXPENDITURE
373,3609,HAS_EXPENDITURE
373,3610,HAS_EXPENDITURE
373,3611,HAS_EXPENDITURE
373,3612,HAS_EXPENDITURE
373,3613,HAS_EXPENDITURE
373,3614,HAS_EXPENDITURE
373,3615,HAS_EXPENDITURE
373,3616,HAS_EXPENDITURE
373,3617,HAS_EXPENDITURE
373,3618,HAS_EXPENDITURE
373,3619,HAS_EXPENDITURE
373,3620,HAS_EXPENDITURE
373,3621,HAS_EXPENDITURE
373,3622,HAS_EXPENDITURE
373,3623,HAS_EXPENDITURE
374,58,TO_DESTINATION
374,87,TO_DESTINATION
374,116,TO_DESTINATION
374,3575,HAS_PURPOSE
374,3581,IN_YEAR
374,3606,HAS_EXPENDITURE
374,3607,HAS_EXPENDITURE
374,3608,HAS_EXPENDITURE
374,3609,HAS_EXPENDITURE
374,3610,HAS_EXPENDITURE
374,3611,HAS_EXPENDITURE
374,3612,HAS_EXPENDITURE
374,3613,HAS_EXPENDITURE
374,3614,HAS_EXPENDITURE
374,3615,HAS_EXPENDITURE
374,3616,HAS_EXPENDITURE
374,3617,HAS_EXPENDITURE
374,3618,HAS_EXPENDITURE
374,3619,HAS_EXPENDITURE
374,3620,HAS_EXPENDITURE
374,3621,HAS_EXPENDITURE
374,3622,HAS_EXPENDITURE
374,3623,HAS_EXPENDITURE
375,60,TO_DESTINATION
375,89,TO_DESTINATION
375,118,TO_DESTINATION
375,3575,HAS_PURPOSE
375,3581,IN_YEAR
375,3606,HAS_EXPENDITURE
375,3607,HAS_EXPENDITURE
375,3608,HAS_EXPENDITURE
375,3609,HAS_EXPENDITURE
375,3610,HAS_EXPENDITURE
375,3611,HAS_EXPENDITURE
375,3612,HAS_EXPENDITURE
375,3613,HAS_EXPENDITURE
375,3614,HAS_EXPENDITURE
375,3615,HAS_EXPENDITURE
375,3616,HAS_EXPENDITURE
375,3617,HAS_EXPENDITURE
375,3618,HAS_EXPENDITURE
375,3619,HAS_EXPENDITURE
375,3620,HAS_EXPENDITURE
375,3621,HAS_EXPENDITURE
375,3622,HAS_EXPENDITURE
375,3623,HAS_EXPENDITURE
376,61,TO_DESTINATION
376,90,TO_DESTINATION
376,119,TO_DESTINATION
376,3575,HAS_PURPOSE
376,3581,IN_YEAR
376,3606,HAS_EXPENDITURE
376,3607,HAS_EXPENDITURE
376,3608,HAS_EXPENDITURE
376,3609,HAS_EXPENDITURE
376,3610,HAS_EXPENDITURE
376,3611,HAS_EXPENDITURE
376,3612,HAS_EXPENDITURE
376,3613,HAS_EXPENDITURE
376,3614,HAS_EXPENDITURE
376,3615,HAS_EXPENDITURE
376,3616,HAS_EXPENDITURE
376,3617,HAS_EXPENDITURE
376,3618,HAS_EXPENDITURE
376,3619,HAS_EXPENDITURE
376,3620,HAS_EXPENDITURE
376,3621,HAS_EXPENDITURE
376,3622,HAS_EXPENDITURE
376,3623,HAS_EXPENDITURE
377,62,TO_DESTINATION
377,91,TO_DESTINATION
377,120,TO_DESTINATION
377,3575,HAS_PURPOSE
377,3581,IN_YEAR
377,3606,HAS_EXPENDITURE
377,3607,HAS_EXPENDITURE
377,3608,HAS_EXPENDITURE
377,3609,HAS_EXPENDITURE
377,3610,HAS_EXPENDITURE
377,3611,HAS_EXPENDITURE
377,3612,HAS_EXPENDITURE
377,3613,HAS_EXPENDITURE
377,3614,HAS_EXPENDITURE
377,3615,HAS_EXPENDITURE
377,3616,HAS_EXPENDITURE
377,3617,HAS_EXPENDITURE
377,3618,HAS_EXPENDITURE
377,3619,HAS_EXPENDITURE
377,3620,HAS_EXPENDITURE
377,3621,HAS_EXPENDITURE
377,3622,HAS_EXPENDITURE
377,3623,HAS_EXPENDITURE
378,63,TO_DESTINATION
378,121,TO_DESTINATION
378,3575,HAS_PURPOSE
378,3581,IN_YEAR
378,3606,HAS_EXPENDITURE
378,3607,HAS_EXPENDITURE
378,3608,HAS_EXPENDITURE
378,3609,HAS_EXPENDITURE
378,3610,HAS_EXPENDITURE
378,3611,HAS_EXPENDITURE
378,3612,HAS_EXPENDITURE
378,3613,HAS_EXPENDITURE
378,3614,HAS_EXPENDITURE
378,3615,HAS_EXPENDITURE
378,3616,HAS_EXPENDITURE
378,3617,HAS_EXPENDITURE
378,3618,HAS_EXPENDITURE
378,3619,HAS_EXPENDITURE
378,3620,HAS_EXPENDITURE
378,3621,HAS_EXPENDITURE
378,3622,HAS_EXPENDITURE
378,3623,HAS_EXPENDITURE
379,68,TO_DESTINATION
379,97,TO_DESTINATION
379,3575,HAS_PURPOSE
379,3581,IN_YEAR
379,3606,HAS_EXPENDITURE
379,3607,HAS_EXPENDITURE
379,3608,HAS_EXPENDITURE
379,3609,HAS_EXPENDITURE
379,3610,HAS_EXPENDITURE
379,3611,HAS_EXPENDITURE
379,3612,HAS_EXPENDITURE
379,3613,HAS_EXPENDITURE
379,3614,HAS_EXPENDITURE
379,3615,HAS_EXPENDITURE
379,3616,HAS_EXPENDITURE
379,3617,HAS_EXPENDITURE
379,3618,HAS_EXPENDITURE
379,3619,HAS_EXPENDITURE
379,3620,HAS_EXPENDITURE
379,3621,HAS_EXPENDITURE
379,3622,HAS_EXPENDITURE
379,3623,HAS_EXPENDITURE
380,69,TO_DESTINATION
380,98,TO_DESTINATION
380,3575,HAS_PURPOSE
380,3581,IN_YEAR
380,3606,HAS_EXPENDITURE
380,3607,HAS_EXPENDITURE
380,3608,HAS_EXPENDITURE
380,3612,HAS_EXPENDITURE
380,3613,HAS_EXPENDITURE
380,3614,HAS_EXPENDITURE
380,3615,HAS_EXPENDITURE
380,3616,HAS_EXPENDITURE
380,3617,HAS_EXPENDITURE
380,3618,HAS_EXPENDITURE
380,3619,HAS_EXPENDITURE
380,3620,HAS_EXPENDITURE
380,3621,HAS_EXPENDITURE
380,3622,HAS_EXPENDITURE
380,3623,HAS_EXPENDITURE
381,70,TO_DESTINATION
381,99,TO_DESTINATION
381,3575,HAS_PURPOSE
381,3581,IN_YEAR
381,3606,HAS_EXPENDITURE
381,3607,HAS_EXPENDITURE
381,3608,HAS_EXPENDITURE
381,3609,HAS_EXPENDITURE
381,3610,HAS_EXPENDITURE
381,3611,HAS_EXPENDITURE
381,3615,HAS_EXPENDITURE
381,3616,HAS_EXPENDITURE
381,3617,HAS_EXPENDITURE
381,3618,HAS_EXPENDITURE
381,3619,HAS_EXPENDITURE
381,3620,HAS_EXPENDITURE
381,3621,HAS_EXPENDITURE
381,3622,HAS_EXPENDITURE
381,3623,HAS_EXPENDITURE
382,75,TO_DESTINATION
382,104,TO_DESTINATION
382,3575,HAS_PURPOSE
382,3581,IN_YEAR
382,3606,HAS_EXPENDITURE
382,3607,HAS_EXPENDITURE
382,3608,HAS_EXPENDITURE
382,3609,HAS_EXPENDITURE
382,3610,HAS_EXPENDITURE
382,3611,HAS_EXPENDITURE
382,3612,HAS_EXPENDITURE
382,3613,HAS_EXPENDITURE
382,3614,HAS_EXPENDITURE
382,3615,HAS_EXPENDITURE
382,3616,HAS_EXPENDITURE
382,3617,HAS_EXPENDITURE
382,3618,HAS_EXPENDITURE
382,3619,HAS_EXPENDITURE
382,3620,HAS_EXPENDITURE
382,3621,HAS_EXPENDITURE
382,3622,HAS_EXPENDITURE
382,3623,HAS_EXPENDITURE
383,86,TO_DESTINATION
383,115,TO_DESTINATION
383,3575,HAS_PURPOSE
383,3581,IN_YEAR
383,3606,HAS_EXPENDITURE
383,3607,HAS_EXPENDITURE
383,3608,HAS_EXPENDITURE
383,3609,HAS_EXPENDITURE
383,3610,HAS_EXPENDITURE
383,3611,HAS_EXPENDITURE
383,3612,HAS_EXPENDITURE
383,3613,HAS_EXPENDITURE
383,3614,HAS_EXPENDITURE
383,3615,HAS_EXPENDITURE
383,3616,HAS_EXPENDITURE
383,3617,HAS_EXPENDITURE
383,3618,HAS_EXPENDITURE
383,3619,HAS_EXPENDITURE
383,3620,HAS_EXPENDITURE
383,3621,HAS_EXPENDITURE
383,3622,HAS_EXPENDITURE
383,3623,HAS_EXPENDITURE
384,88,TO_DESTINATION
384,117,TO_DESTINATION
384,3575,HAS_PURPOSE
384,3581,IN_YEAR
384,3606,HAS_EXPENDITURE
384,3607,HAS_EXPENDITURE
384,3608,HAS_EXPENDITURE
384,3609,HAS_EXPENDITURE
384,3610,HAS_EXPENDITURE
384,3611,HAS_EXPENDITURE
384,3615,HAS_EXPENDITURE
384,3616,HAS_EXPENDITURE
384,3617,HAS_EXPENDITURE
384,3618,HAS_EXPENDITURE
384,3619,HAS_EXPENDITURE
384,3620,HAS_EXPENDITURE
384,3621,HAS_EXPENDITURE
384,3622,HAS_EXPENDITURE
384,3623,HAS_EXPENDITURE
385,93,TO_DESTINATION
385,122,TO_DESTINATION
385,3575,HAS_PURPOSE
385,3581,IN_YEAR
385,3606,HAS_EXPENDITURE
385,3607,HAS_EXPENDITURE
385,3608,HAS_EXPENDITURE
385,3609,HAS_EXPENDITURE
385,3610,HAS_EXPENDITURE
385,3611,HAS_EXPENDITURE
385,3612,HAS_EXPENDITURE
385,3613,HAS_EXPENDITURE
385,3614,HAS_EXPENDITURE
385,3615,HAS_EXPENDITURE
385,3616,HAS_EXPENDITURE
385,3617,HAS_EXPENDITURE
385,3618,HAS_EXPENDITURE
385,3619,HAS_EXPENDITURE
385,3620,HAS_EXPENDITURE
385,3621,HAS_EXPENDITURE
385,3622,HAS_EXPENDITURE
385,3623,HAS_EXPENDITURE
386,123,TO_DESTINATION
386,3575,HAS_PURPOSE
386,3581,IN_YEAR
386,3606,HAS_EXPENDITURE
386,3607,HAS_EXPENDITURE
386,3608,HAS_EXPENDITURE
386,3609,HAS_EXPENDITURE
386,3610,HAS_EXPENDITURE
386,3611,HAS_EXPENDITURE
386,3615,HAS_EXPENDITURE
386,3616,HAS_EXPENDITURE
386,3617,HAS_EXPENDITURE
386,3618,HAS_EXPENDITURE
386,3619,HAS_EXPENDITURE
386,3620,HAS_EXPENDITURE
386,3621,HAS_EXPENDITURE
386,3622,HAS_EXPENDITURE
386,3623,HAS_EXPENDITURE
387,37,TO_DESTINATION
387,66,TO_DESTINATION
387,95,TO_DESTINATION
387,3576,HAS_PURPOSE
387,3581,IN_YEAR
387,3606,HAS_EXPENDITURE
387,3607,HAS_EXPENDITURE
387,3608,HAS_EXPENDITURE
387,3609,HAS_EXPENDITURE
387,3610,HAS_EXPENDITURE
387,3611,HAS_EXPENDITURE
387,3615,HAS_EXPENDITURE
387,3616,HAS_EXPENDITURE
387,3617,HAS_EXPENDITURE
387,3618,HAS_EXPENDITURE
387,3619,HAS_EXPENDITURE
387,3620,HAS_EXPENDITURE
387,3621,HAS_EXPENDITURE
387,3622,HAS_EXPENDITURE
387,3623,HAS_EXPENDITURE
388,38,TO_DESTINATION
388,67,TO_DESTINATION
388,96,TO_DESTINATION
388,3576,HAS_PURPOSE
388,3581,IN_YEAR
388,3606,HAS_EXPENDITURE
388,3607,HAS_EXPENDITURE
388,3608,HAS_EXPENDITURE
388,3609,HAS_EXPENDITURE
388,3610,HAS_EXPENDITURE
388,3611,HAS_EXPENDITURE
388,3615,HAS_EXPENDITURE
388,3616,HAS_EXPENDITURE
388,3617,HAS_EXPENDITURE
388,3618,HAS_EXPENDITURE
388,3619,HAS_EXPENDITURE
388,3620,HAS_EXPENDITURE
388,3621,HAS_EXPENDITURE
388,3622,HAS_EXPENDITURE
388,3623,HAS_EXPENDITURE
389,39,TO_DESTINATION
389,68,TO_DESTINATION
389,97,TO_DESTINATION
389,3576,HAS_PURPOSE
389,3581,IN_YEAR
389,3606,HAS_EXPENDITURE
389,3607,HAS_EXPENDITURE
389,3608,HAS_EXPENDITURE
389,3609,HAS_EXPENDITURE
389,3610,HAS_EXPENDITURE
389,3611,HAS_EXPENDITURE
389,3612,HAS_EXPENDITURE
389,3613,HAS_EXPENDITURE
389,3614,HAS_EXPENDITURE
389,3615,HAS_EXPENDITURE
389,3616,HAS_EXPENDITURE
389,3617,HAS_EXPENDITURE
389,3618,HAS_EXPENDITURE
389,3619,HAS_EXPENDITURE
389,3620,HAS_EXPENDITURE
389,3621,HAS_EXPENDITURE
389,3622,HAS_EXPENDITURE
389,3623,HAS_EXPENDITURE
390,40,TO_DESTINATION
390,69,TO_DESTINATION
390,98,TO_DESTINATION
390,3576,HAS_PURPOSE
390,3581,IN_YEAR
390,3606,HAS_EXPENDITURE
390,3607,HAS_EXPENDITURE
390,3608,HAS_EXPENDITURE
390,3612,HAS_EXPENDITURE
390,3613,HAS_EXPENDITURE
390,3614,HAS_EXPENDITURE
390,3615,HAS_EXPENDITURE
390,3616,HAS_EXPENDITURE
390,3617,HAS_EXPENDITURE
390,3618,HAS_EXPENDITURE
390,3619,HAS_EXPENDITURE
390,3620,HAS_EXPENDITURE
390,3621,HAS_EXPENDITURE
390,3622,HAS_EXPENDITURE
390,3623,HAS_EXPENDITURE
391,41,TO_DESTINATION
391,70,TO_DESTINATION
391,99,TO_DESTINATION
391,3576,HAS_PURPOSE
391,3581,IN_YEAR
391,3606,HAS_EXPENDITURE
391,3607,HAS_EXPENDITURE
391,3608,HAS_EXPENDITURE
391,3609,HAS_EXPENDITURE
391,3610,HAS_EXPENDITURE
391,3611,HAS_EXPENDITURE
391,3615,HAS_EXPENDITURE
391,3616,HAS_EXPENDITURE
391,3617,HAS_EXPENDITURE
391,3618,HAS_EXPENDITURE
391,3619,HAS_EXPENDITURE
391,3620,HAS_EXPENDITURE
391,3621,HAS_EXPENDITURE
391,3622,HAS_EXPENDITURE
391,3623,HAS_EXPENDITURE
392,42,TO_DESTINATION
392,71,TO_DESTINATION
392,100,TO_DESTINATION
392,3576,HAS_PURPOSE
392,3581,IN_YEAR
392,3606,HAS_EXPENDITURE
392,3607,HAS_EXPENDITURE
392,3608,HAS_EXPENDITURE
392,3609,HAS_EXPENDITURE
392,3610,HAS_EXPENDITURE
392,3611,HAS_EXPENDITURE
392,3612,HAS_EXPENDITURE
392,3613,HAS_EXPENDITURE
392,3614,HAS_EXPENDITURE
392,3615,HAS_EXPENDITURE
392,3616,HAS_EXPENDITURE
392,3617,HAS_EXPENDITURE
392,3618,HAS_EXPENDITURE
392,3619,HAS_EXPENDITURE
392,3620,HAS_EXPENDITURE
392,3621,HAS_EXPENDITURE
392,3622,HAS_EXPENDITURE
392,3623,HAS_EXPENDITURE
393,43,TO_DESTINATION
393,72,TO_DESTINATION
393,101,TO_DESTINATION
393,3576,HAS_PURPOSE
393,3581,IN_YEAR
393,3606,HAS_EXPENDITURE
393,3607,HAS_EXPENDITURE
393,3608,HAS_EXPENDITURE
393,3609,HAS_EXPENDITURE
393,3610,HAS_EXPENDITURE
393,3611,HAS_EXPENDITURE
393,3615,HAS_EXPENDITURE
393,3616,HAS_EXPENDITURE
393,3617,HAS_EXPENDITURE
393,3618,HAS_EXPENDITURE
393,3619,HAS_EXPENDITURE
393,3620,HAS_EXPENDITURE
393,3621,HAS_EXPENDITURE
393,3622,HAS_EXPENDITURE
393,3623,HAS_EXPENDITURE
394,44,TO_DESTINATION
394,73,TO_DESTINATION
394,102,TO_DESTINATION
394,3576,HAS_PURPOSE
394,3581,IN_YEAR
394,3606,HAS_EXPENDITURE
394,3607,HAS_EXPENDITURE
394,3608,HAS_EXPENDITURE
394,3609,HAS_EXPENDITURE
394,3610,HAS_EXPENDITURE
394,3611,HAS_EXPENDITURE
394,3615,HAS_EXPENDITURE
394,3616,HAS_EXPENDITURE
394,3617,HAS_EXPENDITURE
394,3618,HAS_EXPENDITURE
394,3619,HAS_EXPENDITURE
394,3620,HAS_EXPENDITURE
394,3621,HAS_EXPENDITURE
394,3622,HAS_EXPENDITURE
394,3623,HAS_EXPENDITURE
395,45,TO_DESTINATION
395,74,TO_DESTINATION
395,103,TO_DESTINATION
395,3576,HAS_PURPOSE
395,3581,IN_YEAR
395,3606,HAS_EXPENDITURE
395,3607,HAS_EXPENDITURE
395,3608,HAS_EXPENDITURE
395,3609,HAS_EXPENDITURE
395,3610,HAS_EXPENDITURE
395,3611,HAS_EXPENDITURE
395,3615,HAS_EXPENDITURE
395,3616,HAS_EXPENDITURE
395,3617,HAS_EXPENDITURE
395,3618,HAS_EXPENDITURE
395,3619,HAS_EXPENDITURE
395,3620,HAS_EXPENDITURE
395,3621,HAS_EXPENDITURE
395,3622,HAS_EXPENDITURE
395,3623,HAS_EXPENDITURE
396,46,TO_DESTINATION
396,75,TO_DESTINATION
396,104,TO_DESTINATION
396,3576,HAS_PURPOSE
396,3581,IN_YEAR
396,3606,HAS_EXPENDITURE
396,3607,HAS_EXPENDITURE
396,3608,HAS_EXPENDITURE
396,3609,HAS_EXPENDITURE
396,3610,HAS_EXPENDITURE
396,3611,HAS_EXPENDITURE
396,3612,HAS_EXPENDITURE
396,3613,HAS_EXPENDITURE
396,3614,HAS_EXPENDITURE
396,3615,HAS_EXPENDITURE
396,3616,HAS_EXPENDITURE
396,3617,HAS_EXPENDITURE
396,3618,HAS_EXPENDITURE
396,3619,HAS_EXPENDITURE
396,3620,HAS_EXPENDITURE
396,3621,HAS_EXPENDITURE
396,3622,HAS_EXPENDITURE
396,3623,HAS_EXPENDITURE
397,47,TO_DESTINATION
397,76,TO_DESTINATION
397,105,TO_DESTINATION
397,3576,HAS_PURPOSE
397,3581,IN_YEAR
397,3606,HAS_EXPENDITURE
397,3607,HAS_EXPENDITURE
397,3608,HAS_EXPENDITURE
397,3609,HAS_EXPENDITURE
397,3610,HAS_EXPENDITURE
397,3611,HAS_EXPENDITURE
397,3612,HAS_EXPENDITURE
397,3613,HAS_EXPENDITURE
397,3614,HAS_EXPENDITURE
397,3615,HAS_EXPENDITURE
397,3616,HAS_EXPENDITURE
397,3617,HAS_EXPENDITURE
397,3618,HAS_EXPENDITURE
397,3619,HAS_EXPENDITURE
397,3620,HAS_EXPENDITURE
397,3621,HAS_EXPENDITURE
397,3622,HAS_EXPENDITURE
397,3623,HAS_EXPENDITURE
398,48,TO_DESTINATION
398,77,TO_DESTINATION
398,106,TO_DESTINATION
398,3576,HAS_PURPOSE
398,3581,IN_YEAR
398,3606,HAS_EXPENDITURE
398,3607,HAS_EXPENDITURE
398,3608,HAS_EXPENDITURE
398,3609,HAS_EXPENDITURE
398,3610,HAS_EXPENDITURE
398,3611,HAS_EXPENDITURE
398,3612,HAS_EXPENDITURE
398,3613,HAS_EXPENDITURE
398,3614,HAS_EXPENDITURE
398,3615,HAS_EXPENDITURE
398,3616,HAS_EXPENDITURE
398,3617,HAS_EXPENDITURE
398,3618,HAS_EXPENDITURE
398,3619,HAS_EXPENDITURE
398,3620,HAS_EXPENDITURE
398,3621,HAS_EXPENDITURE
398,3622,HAS_EXPENDITURE
398,3623,HAS_EXPENDITURE
399,49,TO_DESTINATION
399,78,TO_DESTINATION
399,107,TO_DESTINATION
399,3576,HAS_PURPOSE
399,3581,IN_YEAR
399,3606,HAS_EXPENDITURE
399,3607,HAS_EXPENDITURE
399,3608,HAS_EXPENDITURE
399,3609,HAS_EXPENDITURE
399,3610,HAS_EXPENDITURE
399,3611,HAS_EXPENDITURE
399,3615,HAS_EXPENDITURE
399,3616,HAS_EXPENDITURE
399,3617,HAS_EXPENDITURE
399,3618,HAS_EXPENDITURE
399,3619,HAS_EXPENDITURE
399,3620,HAS_EXPENDITURE
399,3621,HAS_EXPENDITURE
399,3622,HAS_EXPENDITURE
399,3623,HAS_EXPENDITURE
400,50,TO_DESTINATION
400,79,TO_DESTINATION
400,108,TO_DESTINATION
400,3576,HAS_PURPOSE
400,3581,IN_YEAR
400,3606,HAS_EXPENDITURE
400,3607,HAS_EXPENDITURE
400,3608,HAS_EXPENDITURE
400,3609,HAS_EXPENDITURE
400,3610,HAS_EXPENDITURE
400,3611,HAS_EXPENDITURE
400,3612,HAS_EXPENDITURE
400,3613,HAS_EXPENDITURE
400,3614,HAS_EXPENDITURE
400,3615,HAS_EXPENDITURE
400,3616,HAS_EXPENDITURE
400,3617,HAS_EXPENDITURE
400,3618,HAS_EXPENDITURE
400,3619,HAS_EXPENDITURE
400,3620,HAS_EXPENDITURE
400,3621,HAS_EXPENDITURE
400,3622,HAS_EXPENDITURE
400,3623,HAS_EXPENDITURE
401,51,TO_DESTINATION
401,80,TO_DESTINATION
401,109,TO_DESTINATION
401,3576,HAS_PURPOSE
401,3581,IN_YEAR
401,3606,HAS_EXPENDITURE
401,3607,HAS_EXPENDITURE
401,3608,HAS_EXPENDITURE
401,3609,HAS_EXPENDITURE
401,3610,HAS_EXPENDITURE
401,3611,HAS_EXPENDITURE
401,3612,HAS_EXPENDITURE
401,3613,HAS_EXPENDITURE
401,3614,HAS_EXPENDITURE
401,3615,HAS_EXPENDITURE
401,3616,HAS_EXPENDITURE
401,3617,HAS_EXPENDITURE
401,3618,HAS_EXPENDITURE
401,3619,HAS_EXPENDITURE
401,3620,HAS_EXPENDITURE
401,3621,HAS_EXPENDITURE
401,3622,HAS_EXPENDITURE
401,3623,HAS_EXPENDITURE
402,52,TO_DESTINATION
402,81,TO_DESTINATION
402,110,TO_DESTINATION
402,3576,HAS_PURPOSE
402,3581,IN_YEAR
402,3606,HAS_EXPENDITURE
402,3607,HAS_EXPENDITURE
402,3608,HAS_EXPENDITURE
402,3609,HAS_EXPENDITURE
402,3610,HAS_EXPENDITURE
402,3611,HAS_EXPENDITURE
402,3612,HAS_EXPENDITURE
402,3613,HAS_EXPENDITURE
402,3614,HAS_EXPENDITURE
402,3615,HAS_EXPENDITURE
402,3616,HAS_EXPENDITURE
402,3617,HAS_EXPENDITURE
402,3618,HAS_EXPENDITURE
402,3619,HAS_EXPENDITURE
402,3620,HAS_EXPENDITURE
402,3621,HAS_EXPENDITURE
402,3622,HAS_EXPENDITURE
402,3623,HAS_EXPENDITURE
403,53,TO_DESTINATION
403,82,TO_DESTINATION
403,111,TO_DESTINATION
403,3576,HAS_PURPOSE
403,3581,IN_YEAR
403,3606,HAS_EXPENDITURE
403,3607,HAS_EXPENDITURE
403,3608,HAS_EXPENDITURE
403,3609,HAS_EXPENDITURE
403,3610,HAS_EXPENDITURE
403,3611,HAS_EXPENDITURE
403,3612,HAS_EXPENDITURE
403,3613,HAS_EXPENDITURE
403,3614,HAS_EXPENDITURE
403,3615,HAS_EXPENDITURE
403,3616,HAS_EXPENDITURE
403,3617,HAS_EXPENDITURE
403,3618,HAS_EXPENDITURE
403,3619,HAS_EXPENDITURE
403,3620,HAS_EXPENDITURE
403,3621,HAS_EXPENDITURE
403,3622,HAS_EXPENDITURE
403,3623,HAS_EXPENDITURE
404,54,TO_DESTINATION
404,83,TO_DESTINATION
404,112,TO_DESTINATION
404,3576,HAS_PURPOSE
404,3581,IN_YEAR
404,3606,HAS_EXPENDITURE
404,3607,HAS_EXPENDITURE
404,3608,HAS_EXPENDITURE
404,3609,HAS_EXPENDITURE
404,3610,HAS_EXPENDITURE
404,3611,HAS_EXPENDITURE
404,3615,HAS_EXPENDITURE
404,3616,HAS_EXPENDITURE
404,3617,HAS_EXPENDITURE
404,3618,HAS_EXPENDITURE
404,3619,HAS_EXPENDITURE
404,3620,HAS_EXPENDITURE
404,3621,HAS_EXPENDITURE
404,3622,HAS_EXPENDITURE
404,3623,HAS_EXPENDITURE
405,55,TO_DESTINATION
405,84,TO_DESTINATION
405,113,TO_DESTINATION
405,3576,HAS_PURPOSE
405,3581,IN_YEAR
405,3606,HAS_EXPENDITURE
405,3607,HAS_EXPENDITURE
405,3608,HAS_EXPENDITURE
405,3609,HAS_EXPENDITURE
405,3610,HAS_EXPENDITURE
405,3611,HAS_EXPENDITURE
405,3615,HAS_EXPENDITURE
405,3616,HAS_EXPENDITURE
405,3617,HAS_EXPENDITURE
405,3618,HAS_EXPENDITURE
405,3619,HAS_EXPENDITURE
405,3620,HAS_EXPENDITURE
405,3621,HAS_EXPENDITURE
405,3622,HAS_EXPENDITURE
