head,relation,tail
F,TOOK_TRIP,352
F,TOOK_TRIP,352
F,TOOK_TRIP,353
F,TOOK_TRIP,353
F,TOOK_TRIP,354
F,TOOK_TRIP,354
F,TOOK_TRIP,354
F,TOOK_TRIP,355
F,TOOK_TRIP,355
F,TOOK_TRIP,356
F,TOOK_TRIP,356
F,TOOK_TRIP,357
F,TOOK_TRIP,357
F,TOOK_TRIP,358
F,TOOK_TRIP,358
F,TOOK_TRIP,358
F,TOOK_TRIP,359
F,TOOK_TRIP,359
F,TOOK_TRIP,359
F,TOOK_TRIP,360
F,TOOK_TRIP,361
F,TOOK_TRIP,361
F,TOOK_TRIP,361
F,TOOK_TRIP,362
F,TOOK_TRIP,362
F,TOOK_TRIP,363
F,TOOK_TRIP,363
F,TOOK_TRIP,363
F,TOOK_TRIP,364
F,TOOK_TRIP,364
F,TOOK_TRIP,364
F,TOOK_TRIP,365
F,TOOK_TRIP,365
F,TOOK_TRIP,365
F,TOOK_TRIP,366
F,TOOK_TRIP,366
F,TOOK_TRIP,366
F,TOOK_TRIP,367
F,TOOK_TRIP,367
F,TOOK_TRIP,367
F,TOOK_TRIP,368
F,TOOK_TRIP,368
F,TOOK_TRIP,368
F,TOOK_TRIP,369
F,TOOK_TRIP,369
F,TOOK_TRIP,369
F,TOOK_TRIP,370
F,TOOK_TRIP,370
F,TOOK_TRIP,370
F,TOOK_TRIP,371
F,TOOK_TRIP,371
F,TOOK_TRIP,372
F,TOOK_TRIP,372
F,TOOK_TRIP,372
F,TOOK_TRIP,373
F,TOOK_TRIP,373
F,TOOK_TRIP,373
F,TOOK_TRIP,374
F,TOOK_TRIP,374
F,TOOK_TRIP,375
F,TOOK_TRIP,375
F,TOOK_TRIP,376
F,TOOK_TRIP,376
F,TOOK_TRIP,376
F,TOOK_TRIP,377
F,TOOK_TRIP,377
F,TOOK_TRIP,377
F,TOOK_TRIP,378
F,TOOK_TRIP,378
F,TOOK_TRIP,381
F,TOOK_TRIP,381
F,TOOK_TRIP,382
F,TOOK_TRIP,382
F,TOOK_TRIP,383
