head,relation,tail
Y15-24,TOOK_TRIP,406
Y15-24,TOOK_TRIP,406
Y15-24,TOOK_TRIP,406
Y15-24,TOOK_TRIP,407
Y15-24,TOOK_TRIP,407
Y15-24,TOOK_TRIP,407
Y15-24,TOOK_TRIP,408
Y15-24,TOOK_TRIP,408
Y15-24,TOOK_TRIP,408
Y15-24,TOOK_TRIP,409
Y15-24,TOOK_TRIP,409
Y15-24,TOOK_TRIP,409
Y15-24,TOOK_TRIP,410
Y15-24,TOOK_TRIP,410
Y15-24,TOOK_TRIP,410
Y15-24,TOOK_TRIP,411
Y15-24,TOOK_TRIP,411
Y15-24,TOOK_TRIP,411
Y15-24,TOOK_TRIP,412
Y15-24,TOOK_TRIP,412
Y15-24,TOOK_TRIP,412
Y15-24,TOOK_TRIP,413
Y15-24,TOOK_TRIP,413
Y15-24,TOOK_TRIP,414
Y15-24,TOOK_TRIP,414
Y15-24,TOOK_TRIP,414
Y15-24,TOOK_TRIP,415
Y15-24,TOOK_TRIP,415
Y15-24,TOOK_TRIP,415
Y15-24,TOOK_TRIP,416
Y15-24,TOOK_TRIP,416
Y15-24,TOOK_TRIP,416
Y15-24,TOOK_TRIP,417
Y15-24,TOOK_TRIP,417
Y15-24,TOOK_TRIP,417
Y15-24,TOOK_TRIP,418
Y15-24,TOOK_TRIP,418
Y15-24,TOOK_TRIP,418
Y15-24,TOOK_TRIP,419
Y15-24,TOOK_TRIP,419
Y15-24,TOOK_TRIP,419
Y15-24,TOOK_TRIP,420
Y15-24,TOOK_TRIP,420
Y15-24,TOOK_TRIP,420
Y15-24,TOOK_TRIP,421
Y15-24,TOOK_TRIP,421
Y15-24,TOOK_TRIP,421
Y15-24,TOOK_TRIP,422
Y15-24,TOOK_TRIP,422
Y15-24,TOOK_TRIP,422
Y15-24,TOOK_TRIP,423
Y15-24,TOOK_TRIP,423
Y15-24,TOOK_TRIP,423
Y15-24,TOOK_TRIP,424
Y15-24,TOOK_TRIP,424
Y15-24,TOOK_TRIP,424
Y15-24,TOOK_TRIP,425
Y15-24,TOOK_TRIP,425
Y15-24,TOOK_TRIP,425
Y15-24,TOOK_TRIP,426
Y15-24,TOOK_TRIP,426
Y15-24,TOOK_TRIP,426
Y15-24,TOOK_TRIP,427
Y15-24,TOOK_TRIP,427
Y15-24,TOOK_TRIP,427
Y15-24,TOOK_TRIP,428
Y15-24,TOOK_TRIP,428
Y15-24,TOOK_TRIP,428
Y15-24,TOOK_TRIP,429
Y15-24,TOOK_TRIP,429
Y15-24,TOOK_TRIP,429
Y15-24,TOOK_TRIP,430
Y15-24,TOOK_TRIP,430
Y15-24,TOOK_TRIP,430
Y15-24,TOOK_TRIP,431
Y15-24,TOOK_TRIP,431
Y15-24,TOOK_TRIP,431
Y15-24,TOOK_TRIP,432
Y15-24,TOOK_TRIP,432
Y15-24,TOOK_TRIP,432
Y15-24,TOOK_TRIP,433
Y15-24,TOOK_TRIP,433
Y15-24,TOOK_TRIP,433
Y15-24,TOOK_TRIP,434
Y15-24,TOOK_TRIP,434
Y15-24,TOOK_TRIP,434
Y15-24,TOOK_TRIP,435
Y15-24,TOOK_TRIP,435
Y15-24,TOOK_TRIP,435
Y15-24,TOOK_TRIP,436
Y15-24,TOOK_TRIP,436
Y15-24,TOOK_TRIP,436
Y15-24,TOOK_TRIP,437
Y15-24,TOOK_TRIP,437
Y15-24,TOOK_TRIP,437
Y15-24,TOOK_TRIP,438
Y15-24,TOOK_TRIP,438
Y15-24,TOOK_TRIP,438
Y15-24,TOOK_TRIP,439
Y15-24,TOOK_TRIP,439
Y15-24,TOOK_TRIP,439
Y15-24,TOOK_TRIP,440
Y15-24,TOOK_TRIP,440
