head,relation,tail
1371,HAS_PURPOSE,Personal
1372,HAS_PURPOSE,Personal
1373,HAS_PURPOSE,Personal
1374,HAS_PURPOSE,Personal
1375,HAS_PURPOSE,Personal
1376,HAS_PURPOSE,Personal
1377,HAS_PURPOSE,Personal
1378,HAS_PURPOSE,Personal
1379,HAS_PURPOSE,Personal
1380,HAS_PURPOSE,Personal
1381,HAS_PURPOSE,Personal
1382,HAS_PURPOSE,Personal
1383,HAS_PURPOSE,Personal
1384,HAS_PURPOSE,Personal
1385,HAS_PURPOSE,Personal
1386,HAS_PURPOSE,Personal
1387,HAS_PURPOSE,Personal
1388,HAS_PURPOSE,Personal
1389,HAS_PURPOSE,Personal
1390,HAS_PURPOSE,Personal
1391,HAS_PURPOSE,Personal
1392,HAS_PURPOSE,Personal
1393,HAS_PURPOSE,Personal
1394,HAS_PURPOSE,Personal
1395,HAS_PURPOSE,Personal
1396,HAS_PURPOSE,Personal
1397,HAS_PURPOSE,Personal
1398,HAS_PURPOSE,Personal
1399,HAS_PURPOSE,Personal
1400,HAS_PURPOSE,Personal
1401,HAS_PURPOSE,Personal
1402,HAS_PURPOSE,Personal
1403,HAS_PURPOSE,Personal
1404,HAS_PURPOSE,Personal
1596,HAS_PURPOSE,Personal
1597,HAS_PURPOSE,Personal
1598,HAS_PURPOSE,Personal
1599,HAS_PURPOSE,Personal
1600,HAS_PURPOSE,Personal
1601,HAS_PURPOSE,Personal
1602,HAS_PURPOSE,Personal
1603,HAS_PURPOSE,Personal
1604,HAS_PURPOSE,Personal
1605,HAS_PURPOSE,Personal
1606,HAS_PURPOSE,Personal
1607,HAS_PURPOSE,Personal
1608,HAS_PURPOSE,Personal
1609,HAS_PURPOSE,Personal
1610,HAS_PURPOSE,Personal
1611,HAS_PURPOSE,Personal
1612,HAS_PURPOSE,Personal
1613,HAS_PURPOSE,Personal
1614,HAS_PURPOSE,Personal
1615,HAS_PURPOSE,Personal
1616,HAS_PURPOSE,Personal
1617,HAS_PURPOSE,Personal
1618,HAS_PURPOSE,Personal
1619,HAS_PURPOSE,Personal
1620,HAS_PURPOSE,Personal
1621,HAS_PURPOSE,Personal
1622,HAS_PURPOSE,Personal
1623,HAS_PURPOSE,Personal
1624,HAS_PURPOSE,Personal
1625,HAS_PURPOSE,Personal
1626,HAS_PURPOSE,Personal
1627,HAS_PURPOSE,Personal
1628,HAS_PURPOSE,Personal
1629,HAS_PURPOSE,Personal
1630,HAS_PURPOSE,Personal
1631,HAS_PURPOSE,Personal
1632,HAS_PURPOSE,Personal
1633,HAS_PURPOSE,Personal
1634,HAS_PURPOSE,Personal
1635,HAS_PURPOSE,Personal
1636,HAS_PURPOSE,Personal
1637,HAS_PURPOSE,Personal
1638,HAS_PURPOSE,Personal
1639,HAS_PURPOSE,Personal
1640,HAS_PURPOSE,Personal
1641,HAS_PURPOSE,Personal
1642,HAS_PURPOSE,Personal
1643,HAS_PURPOSE,Personal
1644,HAS_PURPOSE,Personal
1645,HAS_PURPOSE,Personal
1646,HAS_PURPOSE,Personal
1647,HAS_PURPOSE,Personal
1648,HAS_PURPOSE,Personal
1649,HAS_PURPOSE,Personal
1650,HAS_PURPOSE,Personal
1651,HAS_PURPOSE,Personal
1652,HAS_PURPOSE,Personal
1653,HAS_PURPOSE,Personal
1654,HAS_PURPOSE,Personal
1655,HAS_PURPOSE,Personal
1656,HAS_PURPOSE,Personal
1657,HAS_PURPOSE,Personal
1658,HAS_PURPOSE,Personal
1659,HAS_PURPOSE,Personal
1660,HAS_PURPOSE,Personal
1661,HAS_PURPOSE,Personal
1662,HAS_PURPOSE,Personal
1663,HAS_PURPOSE,Personal
1664,HAS_PURPOSE,Personal
1665,HAS_PURPOSE,Personal
1666,HAS_PURPOSE,Personal
1667,HAS_PURPOSE,Personal
1668,HAS_PURPOSE,Personal
1669,HAS_PURPOSE,Personal
1670,HAS_PURPOSE,Personal
1671,HAS_PURPOSE,Personal
1672,HAS_PURPOSE,Personal
1673,HAS_PURPOSE,Personal
1674,HAS_PURPOSE,Personal
1675,HAS_PURPOSE,Personal
1676,HAS_PURPOSE,Personal
1677,HAS_PURPOSE,Personal
1678,HAS_PURPOSE,Personal
1679,HAS_PURPOSE,Personal
1680,HAS_PURPOSE,Personal
1681,HAS_PURPOSE,Personal
1682,HAS_PURPOSE,Personal
1683,HAS_PURPOSE,Personal
1684,HAS_PURPOSE,Personal
1685,HAS_PURPOSE,Personal
1686,HAS_PURPOSE,Personal
1687,HAS_PURPOSE,Personal
1688,HAS_PURPOSE,Personal
1689,HAS_PURPOSE,Personal
1690,HAS_PURPOSE,Personal
1691,HAS_PURPOSE,Personal
1692,HAS_PURPOSE,Personal
1693,HAS_PURPOSE,Personal
1694,HAS_PURPOSE,Personal
1892,HAS_PURPOSE,Personal
1893,HAS_PURPOSE,Personal
1894,HAS_PURPOSE,Personal
1895,HAS_PURPOSE,Personal
1896,HAS_PURPOSE,Personal
1897,HAS_PURPOSE,Personal
1898,HAS_PURPOSE,Personal
1899,HAS_PURPOSE,Personal
1900,HAS_PURPOSE,Personal
1901,HAS_PURPOSE,Personal
1902,HAS_PURPOSE,Personal
1903,HAS_PURPOSE,Personal
1904,HAS_PURPOSE,Personal
1905,HAS_PURPOSE,Personal
1906,HAS_PURPOSE,Personal
1907,HAS_PURPOSE,Personal
1908,HAS_PURPOSE,Personal
1909,HAS_PURPOSE,Personal
1910,HAS_PURPOSE,Personal
1911,HAS_PURPOSE,Personal
1912,HAS_PURPOSE,Personal
1913,HAS_PURPOSE,Personal
1914,HAS_PURPOSE,Personal
1915,HAS_PURPOSE,Personal
1916,HAS_PURPOSE,Personal
1917,HAS_PURPOSE,Personal
1918,HAS_PURPOSE,Personal
1919,HAS_PURPOSE,Personal
1920,HAS_PURPOSE,Personal
1921,HAS_PURPOSE,Personal
1922,HAS_PURPOSE,Personal
1923,HAS_PURPOSE,Personal
1924,HAS_PURPOSE,Personal
1925,HAS_PURPOSE,Personal
1926,HAS_PURPOSE,Personal
1927,HAS_PURPOSE,Personal
1928,HAS_PURPOSE,Personal
1929,HAS_PURPOSE,Personal
1930,HAS_PURPOSE,Personal
1931,HAS_PURPOSE,Personal
1932,HAS_PURPOSE,Personal
1933,HAS_PURPOSE,Personal
1934,HAS_PURPOSE,Personal
1935,HAS_PURPOSE,Personal
1936,HAS_PURPOSE,Personal
1937,HAS_PURPOSE,Personal
1938,HAS_PURPOSE,Personal
1939,HAS_PURPOSE,Personal
1940,HAS_PURPOSE,Personal
1941,HAS_PURPOSE,Personal
1942,HAS_PURPOSE,Personal
1943,HAS_PURPOSE,Personal
1944,HAS_PURPOSE,Personal
1945,HAS_PURPOSE,Personal
1946,HAS_PURPOSE,Personal
1947,HAS_PURPOSE,Personal
1948,HAS_PURPOSE,Personal
1949,HAS_PURPOSE,Personal
1950,HAS_PURPOSE,Personal
1951,HAS_PURPOSE,Personal
1952,HAS_PURPOSE,Personal
1953,HAS_PURPOSE,Personal
1954,HAS_PURPOSE,Personal
1955,HAS_PURPOSE,Personal
