freq,sex,purpose,duration,unit,geo,year,value
A,DOM,PROF,N_GE1,F,NR,2022,140529.0
A,DOM,PROF,N_GE1,F,NR,2022,164560.0
A,DOM,PROF,N_GE1,F,NR,2022,5864194.0
A,DOM,PROF,N_GE1,F,NR,2022,471445.0
A,DOM,PROF,N_GE1,F,NR,2022,19791134.0
A,DOM,PROF,N_GE1,F,NR,2022,90495.0
A,DOM,PROF,N_GE1,F,NR,2022,72074.0
A,DOM,PROF,N_GE1,F,NR,2022,1615591.0
A,DOM,PROF,N_GE1,F,NR,2022,24137093.0
A,DOM,PROF,N_GE1,F,NR,2022,945535.0
A,DOM,PROF,N_GE1,F,NR,2022,7757140.0
A,DOM,PROF,N_GE1,F,NR,2022,118135.0
A,DOM,PROF,N_GE1,F,NR,2022,106669.0
A,DOM,PROF,N_GE1,F,NR,2022,195756.0
A,DOM,PROF,N_GE1,F,NR,2022,1068086.0
A,DOM,PROF,N_GE1,F,NR,2022,227506.0
A,DOM,PROF,N_GE1,F,NR,2022,34726.0
A,DOM,PROF,N_GE1,F,NR,2022,360246.0
A,DOM,PROF,N_GE1,F,NR,2022,1322033.0
A,DOM,PROF,N_GE1,F,NR,2022,447027.0
A,DOM,PROF,N_GE1,F,NR,2022,454913.0
A,DOM,PROF,N_GE1,F,NR,2022,215422.0
A,DOM,PROF,N_GE1,F,NR,2022,2894142.0
A,DOM,PROF,N_GE1,F,NR,2022,111967.0
A,DOM,PROF,N_GE1,F,NR,2022,183358.0
A,DOM,PROF,N_GE1,M,NR,2022,1378246.0
A,DOM,PROF,N_GE1,M,NR,2022,65012.0
A,DOM,PROF,N_GE1,M,NR,2022,58356.0
A,DOM,PROF,N_GE1,M,NR,2022,199618.0
A,DOM,PROF,N_GE1,M,NR,2022,471573.0
A,DOM,PROF,N_GE1,M,NR,2022,17460150.0
A,DOM,PROF,N_GE1,M,NR,2022,727958.0
A,DOM,PROF,N_GE1,M,NR,2022,40655292.0
A,DOM,PROF,N_GE1,M,NR,2022,163086.0
A,DOM,PROF,N_GE1,M,NR,2022,116224.0
A,DOM,PROF,N_GE1,M,NR,2022,3693127.0
A,DOM,PROF,N_GE1,M,NR,2022,50691218.0
A,DOM,PROF,N_GE1,M,NR,2022,1603349.0
A,DOM,PROF,N_GE1,M,NR,2022,11870156.0
A,DOM,PROF,N_GE1,M,NR,2022,133733.0
A,DOM,PROF,N_GE1,M,NR,2022,117693.0
A,DOM,PROF,N_GE1,M,NR,2022,323778.0
A,DOM,PROF,N_GE1,M,NR,2022,1931573.0
A,DOM,PROF,N_GE1,M,NR,2022,209788.0
A,DOM,PROF,N_GE1,M,NR,2022,28329.0
A,DOM,PROF,N_GE1,M,NR,2022,8849.0
A,DOM,PROF,N_GE1,M,NR,2022,624152.0
A,DOM,PROF,N_GE1,M,NR,2022,3139582.0
A,DOM,PROF,N_GE1,M,NR,2022,1298621.0
A,DOM,PROF,N_GE1,M,NR,2022,722766.0
A,DOM,PROF,N_GE1,M,NR,2022,190113.0
A,DOM,PROF,N_GE1,M,NR,2022,7171612.0
A,DOM,PROF,N_GE1,M,NR,2022,93242.0
A,DOM,PROF,N_GE1,M,NR,2022,203480.0
A,DOM,PROF,N_GE1,T,NR,2022,1960599.0
A,DOM,PROF,N_GE1,T,NR,2022,164171.0
A,DOM,PROF,N_GE1,T,NR,2022,105051.0
A,DOM,PROF,N_GE1,T,NR,2022,340147.0
A,DOM,PROF,N_GE1,T,NR,2022,25634.0
A,DOM,PROF,N_GE1,T,NR,2022,636133.0
A,DOM,PROF,N_GE1,T,NR,2022,23324345.0
A,DOM,PROF,N_GE1,T,NR,2022,1199403.0
A,DOM,PROF,N_GE1,T,NR,2022,60446426.0
A,DOM,PROF,N_GE1,T,NR,2022,253581.0
A,DOM,PROF,N_GE1,T,NR,2022,188298.0
A,DOM,PROF,N_GE1,T,NR,2022,5308718.0
A,DOM,PROF,N_GE1,T,NR,2022,74828311.0
A,DOM,PROF,N_GE1,T,NR,2022,2548884.0
A,DOM,PROF,N_GE1,T,NR,2022,19627296.0
A,DOM,PROF,N_GE1,T,NR,2022,251867.0
A,DOM,PROF,N_GE1,T,NR,2022,224362.0
A,DOM,PROF,N_GE1,T,NR,2022,519534.0
A,DOM,PROF,N_GE1,T,NR,2022,2999659.0
A,DOM,PROF,N_GE1,T,NR,2022,437294.0
A,DOM,PROF,N_GE1,T,NR,2022,63055.0
A,DOM,PROF,N_GE1,T,NR,2022,12001.0
A,DOM,PROF,N_GE1,T,NR,2022,984399.0
A,DOM,PROF,N_GE1,T,NR,2022,4461615.0
A,DOM,PROF,N_GE1,T,NR,2022,1745648.0
A,DOM,PROF,N_GE1,T,NR,2022,1177680.0
A,DOM,PROF,N_GE1,T,NR,2022,405535.0
A,DOM,PROF,N_GE1,T,NR,2022,10065754.0
A,DOM,PROF,N_GE1,T,NR,2022,205210.0
A,DOM,PROF,N_GE1,T,NR,2022,386838.0
A,DOM,PROF,N_GE4,F,NR,2022,107265.0
A,DOM,PROF,N_GE4,F,NR,2022,1535677.0
A,DOM,PROF,N_GE4,F,NR,2022,4431512.0
A,DOM,PROF,N_GE4,F,NR,2022,33417.0
A,DOM,PROF,N_GE4,F,NR,2022,334295.0
A,DOM,PROF,N_GE4,F,NR,2022,5000501.0
A,DOM,PROF,N_GE4,F,NR,2022,154373.0
A,DOM,PROF,N_GE4,F,NR,2022,1757623.0
A,DOM,PROF,N_GE4,F,NR,2022,257750.0
A,DOM,PROF,N_GE4,F,NR,2022,10948.0
A,DOM,PROF,N_GE4,F,NR,2022,37503.0
A,DOM,PROF,N_GE4,F,NR,2022,260298.0
A,DOM,PROF,N_GE4,F,NR,2022,72504.0
A,DOM,PROF,N_GE4,F,NR,2022,79536.0
A,DOM,PROF,N_GE4,F,NR,2022,182232.0
A,DOM,PROF,N_GE4,M,NR,2022,128963.0
A,DOM,PROF,N_GE4,M,NR,2022,3580115.0
A,DOM,PROF,N_GE4,M,NR,2022,115022.0
A,DOM,PROF,N_GE4,M,NR,2022,8489023.0
A,DOM,PROF,N_GE4,M,NR,2022,39668.0
A,DOM,PROF,N_GE4,M,NR,2022,726342.0
A,DOM,PROF,N_GE4,M,NR,2022,10584448.0
A,DOM,PROF,N_GE4,M,NR,2022,337625.0
A,DOM,PROF,N_GE4,M,NR,2022,2769716.0
A,DOM,PROF,N_GE4,M,NR,2022,486751.0
A,DOM,PROF,N_GE4,M,NR,2022,12533.0
A,DOM,PROF,N_GE4,M,NR,2022,66751.0
A,DOM,PROF,N_GE4,M,NR,2022,676777.0
A,DOM,PROF,N_GE4,M,NR,2022,425006.0
A,DOM,PROF,N_GE4,M,NR,2022,133993.0
A,DOM,PROF,N_GE4,M,NR,2022,156137.0
A,DOM,PROF,N_GE4,M,NR,2022,1321107.0
A,DOM,PROF,N_GE4,T,NR,2022,236228.0
A,DOM,PROF,N_GE4,T,NR,2022,5115793.0
A,DOM,PROF,N_GE4,T,NR,2022,150810.0
A,DOM,PROF,N_GE4,T,NR,2022,12920536.0
A,DOM,PROF,N_GE4,T,NR,2022,73085.0
A,DOM,PROF,N_GE4,T,NR,2022,1060637.0
A,DOM,PROF,N_GE4,T,NR,2022,15584948.0
A,DOM,PROF,N_GE4,T,NR,2022,491998.0
A,DOM,PROF,N_GE4,T,NR,2022,4527339.0
A,DOM,PROF,N_GE4,T,NR,2022,87709.0
A,DOM,PROF,N_GE4,T,NR,2022,69191.0
A,DOM,PROF,N_GE4,T,NR,2022,744501.0
A,DOM,PROF,N_GE4,T,NR,2022,23481.0
A,DOM,PROF,N_GE4,T,NR,2022,104254.0
A,DOM,PROF,N_GE4,T,NR,2022,937075.0
A,DOM,PROF,N_GE4,T,NR,2022,497510.0
A,DOM,PROF,N_GE4,T,NR,2022,213529.0
A,DOM,PROF,N_GE4,T,NR,2022,338369.0
A,DOM,PROF,N_GE4,T,NR,2022,1571485.0
A,DOM,TOTAL,N1-3,F,NR,2022,5070800.0
A,DOM,TOTAL,N1-3,F,NR,2022,1808667.0
A,DOM,TOTAL,N1-3,F,NR,2022,1094486.0
A,DOM,TOTAL,N1-3,F,NR,2022,2358630.0
A,DOM,TOTAL,N1-3,F,NR,2022,726995.0
A,DOM,TOTAL,N1-3,F,NR,2022,9383138.0
A,DOM,TOTAL,N1-3,F,NR,2022,41123094.0
A,DOM,TOTAL,N1-3,F,NR,2022,5475993.0
A,DOM,TOTAL,N1-3,F,NR,2022,210416501.0
A,DOM,TOTAL,N1-3,F,NR,2022,1269305.0
A,DOM,TOTAL,N1-3,F,NR,2022,853364.0
A,DOM,TOTAL,N1-3,F,NR,2022,44145839.0
A,DOM,TOTAL,N1-3,F,NR,2022,272617465.0
A,DOM,TOTAL,N1-3,F,NR,2022,10246149.0
A,DOM,TOTAL,N1-3,F,NR,2022,68158443.0
A,DOM,TOTAL,N1-3,F,NR,2022,826211.0
A,DOM,TOTAL,N1-3,F,NR,2022,4308947.0
A,DOM,TOTAL,N1-3,F,NR,2022,4872963.0
A,DOM,TOTAL,N1-3,F,NR,2022,9358980.0
A,DOM,TOTAL,N1-3,F,NR,2022,1726075.0
A,DOM,TOTAL,N1-3,F,NR,2022,53230.0
A,DOM,TOTAL,N1-3,F,NR,2022,1379758.0
A,DOM,TOTAL,N1-3,F,NR,2022,149173.0
A,DOM,TOTAL,N1-3,F,NR,2022,8548905.0
A,DOM,TOTAL,N1-3,F,NR,2022,8007618.0
A,DOM,TOTAL,N1-3,F,NR,2022,15076556.0
A,DOM,TOTAL,N1-3,F,NR,2022,6451275.0
A,DOM,TOTAL,N1-3,F,NR,2022,5260443.0
A,DOM,TOTAL,N1-3,F,NR,2022,21601401.0
A,DOM,TOTAL,N1-3,F,NR,2022,1136000.0
A,DOM,TOTAL,N1-3,F,NR,2022,2511273.0
A,DOM,TOTAL,N1-3,M,NR,2022,6153128.0
A,DOM,TOTAL,N1-3,M,NR,2022,1639170.0
A,DOM,TOTAL,N1-3,M,NR,2022,962981.0
A,DOM,TOTAL,N1-3,M,NR,2022,2202065.0
A,DOM,TOTAL,N1-3,M,NR,2022,646967.0
A,DOM,TOTAL,N1-3,M,NR,2022,8631121.0
A,DOM,TOTAL,N1-3,M,NR,2022,44368838.0
A,DOM,TOTAL,N1-3,M,NR,2022,4028816.0
A,DOM,TOTAL,N1-3,M,NR,2022,199012599.0
A,DOM,TOTAL,N1-3,M,NR,2022,1113923.0
A,DOM,TOTAL,N1-3,M,NR,2022,904275.0
A,DOM,TOTAL,N1-3,M,NR,2022,45497879.0
A,DOM,TOTAL,N1-3,M,NR,2022,261393564.0
A,DOM,TOTAL,N1-3,M,NR,2022,9416556.0
A,DOM,TOTAL,N1-3,M,NR,2022,56353757.0
A,DOM,TOTAL,N1-3,M,NR,2022,784027.0
A,DOM,TOTAL,N1-3,M,NR,2022,3905141.0
A,DOM,TOTAL,N1-3,M,NR,2022,3864336.0
A,DOM,TOTAL,N1-3,M,NR,2022,9431460.0
A,DOM,TOTAL,N1-3,M,NR,2022,1439353.0
A,DOM,TOTAL,N1-3,M,NR,2022,67292.0
A,DOM,TOTAL,N1-3,M,NR,2022,1145533.0
A,DOM,TOTAL,N1-3,M,NR,2022,151180.0
A,DOM,TOTAL,N1-3,M,NR,2022,6339312.0
A,DOM,TOTAL,N1-3,M,NR,2022,8343161.0
A,DOM,TOTAL,N1-3,M,NR,2022,14931755.0
A,DOM,TOTAL,N1-3,M,NR,2022,5805936.0
A,DOM,TOTAL,N1-3,M,NR,2022,5539458.0
A,DOM,TOTAL,N1-3,M,NR,2022,24381693.0
A,DOM,TOTAL,N1-3,M,NR,2022,1085225.0
A,DOM,TOTAL,N1-3,M,NR,2022,2804452.0
A,DOM,TOTAL,N1-3,T,NR,2022,11223928.0
A,DOM,TOTAL,N1-3,T,NR,2022,3447837.0
A,DOM,TOTAL,N1-3,T,NR,2022,2057467.0
A,DOM,TOTAL,N1-3,T,NR,2022,4560695.0
A,DOM,TOTAL,N1-3,T,NR,2022,1373963.0
A,DOM,TOTAL,N1-3,T,NR,2022,18014259.0
A,DOM,TOTAL,N1-3,T,NR,2022,85491932.0
A,DOM,TOTAL,N1-3,T,NR,2022,9504809.0
A,DOM,TOTAL,N1-3,T,NR,2022,409429100.0
A,DOM,TOTAL,N1-3,T,NR,2022,2383228.0
A,DOM,TOTAL,N1-3,T,NR,2022,1757639.0
A,DOM,TOTAL,N1-3,T,NR,2022,89643718.0
A,DOM,TOTAL,N1-3,T,NR,2022,534011029.0
A,DOM,TOTAL,N1-3,T,NR,2022,19662705.0
A,DOM,TOTAL,N1-3,T,NR,2022,124512200.0
A,DOM,TOTAL,N1-3,T,NR,2022,1610238.0
A,DOM,TOTAL,N1-3,T,NR,2022,8214088.0
A,DOM,TOTAL,N1-3,T,NR,2022,8737299.0
A,DOM,TOTAL,N1-3,T,NR,2022,18790440.0
A,DOM,TOTAL,N1-3,T,NR,2022,3165428.0
A,DOM,TOTAL,N1-3,T,NR,2022,120522.0
A,DOM,TOTAL,N1-3,T,NR,2022,2525291.0
A,DOM,TOTAL,N1-3,T,NR,2022,300354.0
A,DOM,TOTAL,N1-3,T,NR,2022,14888218.0
A,DOM,TOTAL,N1-3,T,NR,2022,16350778.0
A,DOM,TOTAL,N1-3,T,NR,2022,30008311.0
A,DOM,TOTAL,N1-3,T,NR,2022,12257212.0
A,DOM,TOTAL,N1-3,T,NR,2022,10799901.0
A,DOM,TOTAL,N1-3,T,NR,2022,45983095.0
A,DOM,TOTAL,N1-3,T,NR,2022,2221225.0
A,DOM,TOTAL,N1-3,T,NR,2022,5315725.0
A,DOM,TOTAL,N_GE1,F,NR,2022,6790448.0
A,DOM,TOTAL,N_GE1,F,NR,2022,2449915.0
A,DOM,TOTAL,N_GE1,F,NR,2022,1807636.0
A,DOM,TOTAL,N_GE1,F,NR,2022,3655028.0
A,DOM,TOTAL,N_GE1,F,NR,2022,890369.0
A,DOM,TOTAL,N_GE1,F,NR,2022,13723938.0
A,DOM,TOTAL,N_GE1,F,NR,2022,68414382.0
A,DOM,TOTAL,N_GE1,F,NR,2022,6943514.0
A,DOM,TOTAL,N_GE1,F,NR,2022,327448827.0
A,DOM,TOTAL,N_GE1,F,NR,2022,1416127.0
A,DOM,TOTAL,N_GE1,F,NR,2022,3026371.0
A,DOM,TOTAL,N_GE1,F,NR,2022,62527262.0
A,DOM,TOTAL,N_GE1,F,NR,2022,419775027.0
A,DOM,TOTAL,N_GE1,F,NR,2022,14125124.0
A,DOM,TOTAL,N_GE1,F,NR,2022,111548308.0
A,DOM,TOTAL,N_GE1,F,NR,2022,1543001.0
A,DOM,TOTAL,N_GE1,F,NR,2022,5633553.0
A,DOM,TOTAL,N_GE1,F,NR,2022,5810456.0
A,DOM,TOTAL,N_GE1,F,NR,2022,19263807.0
A,DOM,TOTAL,N_GE1,F,NR,2022,1964922.0
A,DOM,TOTAL,N_GE1,F,NR,2022,77011.0
A,DOM,TOTAL,N_GE1,F,NR,2022,1563771.0
A,DOM,TOTAL,N_GE1,F,NR,2022,185736.0
A,DOM,TOTAL,N_GE1,F,NR,2022,12163125.0
A,DOM,TOTAL,N_GE1,F,NR,2022,11218056.0
A,DOM,TOTAL,N_GE1,F,NR,2022,26505581.0
A,DOM,TOTAL,N_GE1,F,NR,2022,8890387.0
A,DOM,TOTAL,N_GE1,F,NR,2022,8231711.0
A,DOM,TOTAL,N_GE1,F,NR,2022,29480266.0
A,DOM,TOTAL,N_GE1,F,NR,2022,1405462.0
A,DOM,TOTAL,N_GE1,F,NR,2022,3392843.0
A,DOM,TOTAL,N_GE1,M,NR,2022,7862066.0
A,DOM,TOTAL,N_GE1,M,NR,2022,2172332.0
A,DOM,TOTAL,N_GE1,M,NR,2022,1627077.0
A,DOM,TOTAL,N_GE1,M,NR,2022,3512804.0
A,DOM,TOTAL,N_GE1,M,NR,2022,798785.0
A,DOM,TOTAL,N_GE1,M,NR,2022,12425057.0
A,DOM,TOTAL,N_GE1,M,NR,2022,66654201.0
A,DOM,TOTAL,N_GE1,M,NR,2022,5212928.0
A,DOM,TOTAL,N_GE1,M,NR,2022,298197273.0
A,DOM,TOTAL,N_GE1,M,NR,2022,1223743.0
A,DOM,TOTAL,N_GE1,M,NR,2022,2963703.0
A,DOM,TOTAL,N_GE1,M,NR,2022,62075460.0
A,DOM,TOTAL,N_GE1,M,NR,2022,389146314.0
A,DOM,TOTAL,N_GE1,M,NR,2022,12978546.0
A,DOM,TOTAL,N_GE1,M,NR,2022,90927243.0
A,DOM,TOTAL,N_GE1,M,NR,2022,1605237.0
A,DOM,TOTAL,N_GE1,M,NR,2022,4978772.0
A,DOM,TOTAL,N_GE1,M,NR,2022,4706637.0
A,DOM,TOTAL,N_GE1,M,NR,2022,18744867.0
A,DOM,TOTAL,N_GE1,M,NR,2022,1630087.0
A,DOM,TOTAL,N_GE1,M,NR,2022,88170.0
A,DOM,TOTAL,N_GE1,M,NR,2022,1264419.0
A,DOM,TOTAL,N_GE1,M,NR,2022,183264.0
A,DOM,TOTAL,N_GE1,M,NR,2022,9326731.0
A,DOM,TOTAL,N_GE1,M,NR,2022,11622027.0
A,DOM,TOTAL,N_GE1,M,NR,2022,25196251.0
A,DOM,TOTAL,N_GE1,M,NR,2022,7875450.0
A,DOM,TOTAL,N_GE1,M,NR,2022,8588392.0
A,DOM,TOTAL,N_GE1,M,NR,2022,32920562.0
A,DOM,TOTAL,N_GE1,M,NR,2022,1367100.0
A,DOM,TOTAL,N_GE1,M,NR,2022,3749235.0
A,DOM,TOTAL,N_GE1,T,NR,2022,14652513.0
A,DOM,TOTAL,N_GE1,T,NR,2022,4622248.0
A,DOM,TOTAL,N_GE1,T,NR,2022,3434713.0
A,DOM,TOTAL,N_GE1,T,NR,2022,7167832.0
A,DOM,TOTAL,N_GE1,T,NR,2022,1689154.0
A,DOM,TOTAL,N_GE1,T,NR,2022,26148995.0
A,DOM,TOTAL,N_GE1,T,NR,2022,135068582.0
A,DOM,TOTAL,N_GE1,T,NR,2022,12156442.0
A,DOM,TOTAL,N_GE1,T,NR,2022,625646100.0
A,DOM,TOTAL,N_GE1,T,NR,2022,2639870.0
A,DOM,TOTAL,N_GE1,T,NR,2022,5990073.0
A,DOM,TOTAL,N_GE1,T,NR,2022,124602722.0
A,DOM,TOTAL,N_GE1,T,NR,2022,808921340.0
A,DOM,TOTAL,N_GE1,T,NR,2022,27103670.0
A,DOM,TOTAL,N_GE1,T,NR,2022,202475552.0
A,DOM,TOTAL,N_GE1,T,NR,2022,3148238.0
A,DOM,TOTAL,N_GE1,T,NR,2022,10612325.0
A,DOM,TOTAL,N_GE1,T,NR,2022,10517093.0
A,DOM,TOTAL,N_GE1,T,NR,2022,38008674.0
A,DOM,TOTAL,N_GE1,T,NR,2022,3595009.0
A,DOM,TOTAL,N_GE1,T,NR,2022,165180.0
A,DOM,TOTAL,N_GE1,T,NR,2022,2828190.0
A,DOM,TOTAL,N_GE1,T,NR,2022,369000.0
A,DOM,TOTAL,N_GE1,T,NR,2022,21489855.0
A,DOM,TOTAL,N_GE1,T,NR,2022,22840083.0
A,DOM,TOTAL,N_GE1,T,NR,2022,51701833.0
A,DOM,TOTAL,N_GE1,T,NR,2022,16765837.0
A,DOM,TOTAL,N_GE1,T,NR,2022,16820104.0
A,DOM,TOTAL,N_GE1,T,NR,2022,62400828.0
A,DOM,TOTAL,N_GE1,T,NR,2022,2772562.0
A,DOM,TOTAL,N_GE1,T,NR,2022,7142078.0
A,DOM,TOTAL,N_GE4,F,NR,2022,1719647.0
A,DOM,TOTAL,N_GE4,F,NR,2022,641248.0
A,DOM,TOTAL,N_GE4,F,NR,2022,713150.0
A,DOM,TOTAL,N_GE4,F,NR,2022,1296398.0
A,DOM,TOTAL,N_GE4,F,NR,2022,163374.0
A,DOM,TOTAL,N_GE4,F,NR,2022,4340800.0
A,DOM,TOTAL,N_GE4,F,NR,2022,27291287.0
A,DOM,TOTAL,N_GE4,F,NR,2022,1467521.0
A,DOM,TOTAL,N_GE4,F,NR,2022,117032326.0
A,DOM,TOTAL,N_GE4,F,NR,2022,146822.0
A,DOM,TOTAL,N_GE4,F,NR,2022,2173006.0
A,DOM,TOTAL,N_GE4,F,NR,2022,18381423.0
A,DOM,TOTAL,N_GE4,F,NR,2022,147157562.0
A,DOM,TOTAL,N_GE4,F,NR,2022,3878975.0
A,DOM,TOTAL,N_GE4,F,NR,2022,43389865.0
A,DOM,TOTAL,N_GE4,F,NR,2022,716790.0
A,DOM,TOTAL,N_GE4,F,NR,2022,1324606.0
A,DOM,TOTAL,N_GE4,F,NR,2022,937493.0
A,DOM,TOTAL,N_GE4,F,NR,2022,9904827.0
A,DOM,TOTAL,N_GE4,F,NR,2022,238847.0
A,DOM,TOTAL,N_GE4,F,NR,2022,23781.0
A,DOM,TOTAL,N_GE4,F,NR,2022,184013.0
A,DOM,TOTAL,N_GE4,F,NR,2022,36563.0
A,DOM,TOTAL,N_GE4,F,NR,2022,3614219.0
A,DOM,TOTAL,N_GE4,F,NR,2022,3210438.0
A,DOM,TOTAL,N_GE4,F,NR,2022,11429026.0
A,DOM,TOTAL,N_GE4,F,NR,2022,2439112.0
A,DOM,TOTAL,N_GE4,F,NR,2022,2971269.0
A,DOM,TOTAL,N_GE4,F,NR,2022,7878864.0
A,DOM,TOTAL,N_GE4,F,NR,2022,269462.0
A,DOM,TOTAL,N_GE4,F,NR,2022,881570.0
A,DOM,TOTAL,N_GE4,M,NR,2022,1708938.0
A,DOM,TOTAL,N_GE4,M,NR,2022,533163.0
A,DOM,TOTAL,N_GE4,M,NR,2022,664096.0
A,DOM,TOTAL,N_GE4,M,NR,2022,1310740.0
A,DOM,TOTAL,N_GE4,M,NR,2022,151817.0
A,DOM,TOTAL,N_GE4,M,NR,2022,3793936.0
A,DOM,TOTAL,N_GE4,M,NR,2022,22285363.0
A,DOM,TOTAL,N_GE4,M,NR,2022,1184112.0
A,DOM,TOTAL,N_GE4,M,NR,2022,99184674.0
A,DOM,TOTAL,N_GE4,M,NR,2022,109820.0
A,DOM,TOTAL,N_GE4,M,NR,2022,2059428.0
A,DOM,TOTAL,N_GE4,M,NR,2022,16577581.0
A,DOM,TOTAL,N_GE4,M,NR,2022,127752750.0
A,DOM,TOTAL,N_GE4,M,NR,2022,3561990.0
A,DOM,TOTAL,N_GE4,M,NR,2022,34573487.0
A,DOM,TOTAL,N_GE4,M,NR,2022,821210.0
A,DOM,TOTAL,N_GE4,M,NR,2022,1073631.0
A,DOM,TOTAL,N_GE4,M,NR,2022,842301.0
A,DOM,TOTAL,N_GE4,M,NR,2022,9313407.0
A,DOM,TOTAL,N_GE4,M,NR,2022,190734.0
A,DOM,TOTAL,N_GE4,M,NR,2022,20877.0
A,DOM,TOTAL,N_GE4,M,NR,2022,118886.0
A,DOM,TOTAL,N_GE4,M,NR,2022,32083.0
A,DOM,TOTAL,N_GE4,M,NR,2022,2987418.0
A,DOM,TOTAL,N_GE4,M,NR,2022,3278866.0
A,DOM,TOTAL,N_GE4,M,NR,2022,10264497.0
A,DOM,TOTAL,N_GE4,M,NR,2022,2069513.0
A,DOM,TOTAL,N_GE4,M,NR,2022,3048934.0
A,DOM,TOTAL,N_GE4,M,NR,2022,8538869.0
A,DOM,TOTAL,N_GE4,M,NR,2022,281875.0
A,DOM,TOTAL,N_GE4,M,NR,2022,944784.0
A,DOM,TOTAL,N_GE4,T,NR,2022,3428585.0
A,DOM,TOTAL,N_GE4,T,NR,2022,1174411.0
A,DOM,TOTAL,N_GE4,T,NR,2022,1377246.0
A,DOM,TOTAL,N_GE4,T,NR,2022,2607137.0
A,DOM,TOTAL,N_GE4,T,NR,2022,315191.0
A,DOM,TOTAL,N_GE4,T,NR,2022,8134736.0
A,DOM,TOTAL,N_GE4,T,NR,2022,49576650.0
A,DOM,TOTAL,N_GE4,T,NR,2022,2651634.0
A,DOM,TOTAL,N_GE4,T,NR,2022,216217000.0
A,DOM,TOTAL,N_GE4,T,NR,2022,256642.0
A,DOM,TOTAL,N_GE4,T,NR,2022,4232434.0
A,DOM,TOTAL,N_GE4,T,NR,2022,34959004.0
A,DOM,TOTAL,N_GE4,T,NR,2022,274910311.0
A,DOM,TOTAL,N_GE4,T,NR,2022,7440965.0
A,DOM,TOTAL,N_GE4,T,NR,2022,77963352.0
A,DOM,TOTAL,N_GE4,T,NR,2022,1538000.0
A,DOM,TOTAL,N_GE4,T,NR,2022,2398237.0
A,DOM,TOTAL,N_GE4,T,NR,2022,1779794.0
A,DOM,TOTAL,N_GE4,T,NR,2022,19218234.0
A,DOM,TOTAL,N_GE4,T,NR,2022,429581.0
A,DOM,TOTAL,N_GE4,T,NR,2022,44658.0
A,DOM,TOTAL,N_GE4,T,NR,2022,302900.0
A,DOM,TOTAL,N_GE4,T,NR,2022,68646.0
A,DOM,TOTAL,N_GE4,T,NR,2022,6601638.0
A,DOM,TOTAL,N_GE4,T,NR,2022,6489305.0
A,DOM,TOTAL,N_GE4,T,NR,2022,21693522.0
A,DOM,TOTAL,N_GE4,T,NR,2022,4508625.0
A,DOM,TOTAL,N_GE4,T,NR,2022,6020203.0
A,DOM,TOTAL,N_GE4,T,NR,2022,16417733.0
A,DOM,TOTAL,N_GE4,T,NR,2022,551337.0
A,DOM,TOTAL,N_GE4,T,NR,2022,1826353.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,2152646.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,1680926.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,60527.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,1490045.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,107186.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,641982.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,6782484.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,509725.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,21741402.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,180624.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,33443.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,1621133.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,25818221.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,633387.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,2772600.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,154256.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,770187.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,392263.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,622210.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,151443.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,400994.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,247580.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,57996.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,2506276.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,911180.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,671164.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,271091.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,65851.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,1357383.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,451773.0
A,EU27_2020_FOR,PER,N1-3,F,NR,2022,521092.0
A,EU27_2020_FOR,PER,N1-3,M,NR,2022,1949864.0
A,EU27_2020_FOR,PER,N1-3,M,NR,2022,1572374.0
A,EU27_2020_FOR,PER,N1-3,M,NR,2022,41549.0
A,EU27_2020_FOR,PER,N1-3,M,NR,2022,1195356.0
