freq,age,purpose,duration,unit,geo,year,value
A,PER,DOM,N_GE4,Y_GE15,NR,2022,1281147.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,55105145.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,317324090.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,2144254891.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,51776690.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,632024706.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,15796177.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,14594023.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,10461902.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,173797847.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,2433409.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,582118.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,3173669.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,376531.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,57952546.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,42314811.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,173755060.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,39137339.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,31415682.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,105599079.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,3064476.0
A,PER,DOM,N_GE4,Y_GE15,NR,2022,12416152.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,3867166.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,2429095.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,1114497.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,3880897.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,813338.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,22099155.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,90341681.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,5438293.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,549332942.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,18240890.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,94664843.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,675751792.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,14004005.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,236291534.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,2826005.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,4803518.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,2015762.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,43674731.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,384956.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,1443420.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,77567.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,22017715.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,11834976.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,49362284.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,11428018.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,4879029.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,38722075.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,899392.0
A,PER,DOM,N_GE4,Y_GE65,NR,2022,3662771.0
A,PER,DOM,N_GE4,Y_LT15,NR,2022,4033142.0
A,PER,DOM,N_GE4,Y_LT15,NR,2022,15846526.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,1863453.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,791224.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,73759.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,418640.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,5370294.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,312828.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,13830294.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,105009.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,603057.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,15461415.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,419667.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,690538.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,122306.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,54120.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,266529.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,75141.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,190543.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,121194.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,42896.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,1818136.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,427885.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,272714.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,172735.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,365071.0
A,PER,EU27_2020_FOR,N1-3,Y15-24,NR,2022,173615.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,1989101.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,1591985.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,1346605.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,97951.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,761067.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,8419571.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,581033.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,21539400.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,149444.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,75526.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,1259515.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,25614831.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,648453.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,1865177.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,183460.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,864371.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,547090.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,369846.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,58818.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,383133.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,164233.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,106056.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,2751771.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,943732.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,818418.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,175100.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,92133.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,921186.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,258489.0
A,PER,EU27_2020_FOR,N1-3,Y25-34,NR,2022,444682.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,3806172.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,2847850.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,3010473.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,309381.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,1469858.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,13735855.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,972646.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,39575186.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,334485.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,130652.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,2828821.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,47524211.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,1158358.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,4328877.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,323623.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,1904445.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,982888.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,1015145.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,204436.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,789888.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,397514.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,172639.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,4224475.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,1592314.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,1854443.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,364789.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,167327.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,1476006.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,662127.0
A,PER,EU27_2020_FOR,N1-3,Y25-44,NR,2022,957210.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,1817072.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,1255865.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,1663868.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,211430.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,708790.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,5316284.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,391612.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,18035786.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,185041.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,55126.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,1569306.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,21909379.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,509905.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,2463701.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,140162.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,1040074.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,435799.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,645299.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,145618.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,406755.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,233281.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,66583.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,1472704.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,648582.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,1036026.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,189689.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,75193.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,403638.0
A,PER,EU27_2020_FOR,N1-3,Y35-44,NR,2022,512528.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,1629041.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,1308606.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,996146.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,102436.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,570627.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,5105450.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,607329.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,18569789.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,125031.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,47707.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,1548435.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,22990085.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,535599.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,2737358.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,164809.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,667059.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,323554.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,869405.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,119755.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,303236.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,176927.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,53888.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,2158277.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,822087.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,1047523.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,205101.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,115010.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,1347512.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,538481.0
A,PER,EU27_2020_FOR,N1-3,Y45-54,NR,2022,516693.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,2940775.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,2425514.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,88925.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,2043175.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,150258.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1036682.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,9417670.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1025604.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,32201000.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,213165.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,64344.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,2598154.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,40093922.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1023946.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,4552008.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,237003.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1340155.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,539647.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1338147.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,174065.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,535360.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,266524.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,71610.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,3291961.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1563704.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1639793.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,445550.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,150628.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,2611135.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,822402.0
A,PER,EU27_2020_FOR,N1-3,Y45-64,NR,2022,1092898.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,1311734.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,1116908.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,1047028.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,466055.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,4312220.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,418276.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,13631211.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,88135.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,1049718.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,17103837.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,488346.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,1814650.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,72194.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,673096.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,216093.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,468743.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,54310.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,232123.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,89597.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,1133684.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,741617.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,592271.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,240449.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,1263623.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,283921.0
A,PER,EU27_2020_FOR,N1-3,Y55-64,NR,2022,576205.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,9377286.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,6740594.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,261172.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,5884704.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,570478.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,3138707.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,31338973.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,2607924.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,95451453.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,696483.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,232280.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,6494565.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,115041197.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,3150172.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,11692437.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,727348.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,3571340.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,1944192.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,3169627.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,472350.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,1642639.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,841396.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,298068.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,10544476.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,4128093.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,4067357.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,1110333.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,376583.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,5566660.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,1953976.0
A,PER,EU27_2020_FOR,N1-3,Y_GE15,NR,2022,2453781.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,766886.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,676006.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,509793.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,213528.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,2815154.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,296846.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,9844973.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,43824.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,464534.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,11961649.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,548201.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,2121013.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,44416.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,272620.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,155127.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,18708.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,126848.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,56164.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,1209904.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,544191.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,300407.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,127260.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,996536.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,104376.0
A,PER,EU27_2020_FOR,N1-3,Y_GE65,NR,2022,230058.0
A,PER,EU27_2020_FOR,N1-3,Y_LT15,NR,2022,2209105.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,9639306.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,9508343.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,482026.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,7655523.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,672529.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,3752127.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,68117373.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,4319084.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,148157347.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,444596.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,592369.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,5683017.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,184646574.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,4172575.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,8221200.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,483756.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,391392.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,5151160.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,5399681.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,562474.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,1780750.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,734683.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,340605.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,22592549.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,4991981.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,9944959.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,1148053.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,1147250.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,16452388.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,2226953.0
A,PER,EU27_2020_FOR,N_GE1,Y15-24,NR,2022,685376.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,11175267.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,11716298.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,401038.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,12355899.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,681929.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,6333089.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,72822348.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,4499876.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,169652090.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,778868.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,1049237.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,9178312.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,206861614.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,5444422.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,10363284.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,575505.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,3500235.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,5314019.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,5925169.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,1484241.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,2450417.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,641739.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,612975.0
A,PER,EU27_2020_FOR,N_GE1,Y25-34,NR,2022,24526981.0
